,wave_height,dominant_period,avg_period,dominant_wave_direction_sin,dominant_wave_direction_cos,wave_height_1.0_h,dominant_period_1.0_h,avg_period_1.0_h,dominant_wave_direction_sin_1.0_h,dominant_wave_direction_cos_1.0_h,wave_height_1.5_h,dominant_period_1.5_h,avg_period_1.5_h,dominant_wave_direction_sin_1.5_h,dominant_wave_direction_cos_1.5_h,wave_height_3.0_h,dominant_period_3.0_h,avg_period_3.0_h,dominant_wave_direction_sin_3.0_h,dominant_wave_direction_cos_3.0_h,wave_height_6.0_h,dominant_period_6.0_h,avg_period_6.0_h,dominant_wave_direction_sin_6.0_h,dominant_wave_direction_cos_6.0_h,wave_height_9.0_h,dominant_period_9.0_h,avg_period_9.0_h,dominant_wave_direction_sin_9.0_h,dominant_wave_direction_cos_9.0_h,score,wind_speed,gust_speed,wind_direction_sin,wind_direction_cos
2014-12-19 10:30:00,2.29,14.29,8.97,-0.4848096202463368,0.8746197071393959,2.16,13.33,9.36,-0.5000000000000004,0.8660254037844384,2.17,15.38,10.19,-0.4694715627858908,0.882947592858927,2.18,12.5,9.65,-0.529919264233205,0.8480480961564258,2.53,14.29,9.63,-0.6293203910498378,0.7771459614569706,2.37,14.29,9.29,-0.4848096202463368,0.8746197071393959,7.845,2.92,5.82,0.8607420270039435,0.5090414157503714
2014-12-19 11:00:00,2.24,13.33,9.06,-0.529919264233205,0.8480480961564258,2.48,14.29,9.56,-0.3746065934159123,0.9271838545667872,2.16,13.33,9.36,-0.5000000000000004,0.8660254037844384,2.39,13.33,10.43,-0.4383711467890778,0.8987940462991668,2.36,14.29,9.43,-0.6293203910498378,0.7771459614569706,2.51,14.29,9.64,-0.5000000000000004,0.8660254037844384,10.055,2.8,6.540000000000001,0.9191353392552344,0.3939419095909512
2014-12-19 11:30:00,2.05,13.33,8.74,-0.4694715627858908,0.882947592858927,2.29,14.29,8.97,-0.4848096202463368,0.8746197071393959,2.48,14.29,9.56,-0.3746065934159123,0.9271838545667872,2.4,14.29,10.81,-0.5000000000000004,0.8660254037844384,2.07,13.33,8.91,-0.529919264233205,0.8480480961564258,2.08,14.29,8.53,-0.6427876096865396,0.7660444431189779,10.415,3.14,6.68,0.9702957262759964,0.2419218955996676
2014-12-19 12:00:00,2.31,12.5,9.27,-0.5735764363510464,0.8191520442889916,2.24,13.33,9.06,-0.529919264233205,0.8480480961564258,2.29,14.29,8.97,-0.4848096202463368,0.8746197071393959,2.17,15.38,10.19,-0.4694715627858908,0.882947592858927,2.64,14.29,10.28,-0.5735764363510464,0.8191520442889916,2.09,14.29,8.38,-0.529919264233205,0.8480480961564258,6.3566666666666665,3.4200000000000004,6.720000000000001,0.9668233886044594,0.2554457579357905
2014-12-19 12:30:00,2.27,13.33,9.37,-0.5735764363510464,0.8191520442889916,2.05,13.33,8.74,-0.4694715627858908,0.882947592858927,2.24,13.33,9.06,-0.529919264233205,0.8480480961564258,2.16,13.33,9.36,-0.5000000000000004,0.8660254037844384,2.41,14.29,9.99,-0.544639035015027,0.838670567945424,2.31,14.29,8.93,-0.544639035015027,0.838670567945424,10.58,2.9,6.540000000000001,0.9612616959383188,0.2756373558169991
2014-12-19 13:00:00,2.15,13.33,8.94,-0.544639035015027,0.838670567945424,2.31,12.5,9.27,-0.5735764363510464,0.8191520442889916,2.05,13.33,8.74,-0.4694715627858908,0.882947592858927,2.48,14.29,9.56,-0.3746065934159123,0.9271838545667872,2.52,15.38,10.32,-0.2756373558169989,0.9612616959383188,2.21,14.29,9.11,-0.544639035015027,0.838670567945424,6.586666666666666,3.575,6.525,0.9986295347545738,0.0523359562429439
2014-12-19 13:30:00,1.9,13.33,8.62,-0.6427876096865396,0.7660444431189779,2.27,13.33,9.37,-0.5735764363510464,0.8191520442889916,2.31,12.5,9.27,-0.5735764363510464,0.8191520442889916,2.29,14.29,8.97,-0.4848096202463368,0.8746197071393959,2.18,12.5,9.65,-0.529919264233205,0.8480480961564258,2.53,14.29,9.63,-0.6293203910498378,0.7771459614569706,4.29,3.26,7.840000000000001,0.988756381047006,-0.1495353434437094
2014-12-19 14:00:00,2.35,13.33,9.25,-0.6427876096865396,0.7660444431189779,2.15,13.33,8.94,-0.544639035015027,0.838670567945424,2.27,13.33,9.37,-0.5735764363510464,0.8191520442889916,2.24,13.33,9.06,-0.529919264233205,0.8480480961564258,2.39,13.33,10.43,-0.4383711467890778,0.8987940462991668,2.36,14.29,9.43,-0.6293203910498378,0.7771459614569706,9.25,3.3,5.66,0.9593139745400576,0.2823414568428765
2014-12-19 14:30:00,2.19,12.5,8.95,-0.5877852522924732,0.8090169943749473,1.9,13.33,8.62,-0.6427876096865396,0.7660444431189779,2.15,13.33,8.94,-0.544639035015027,0.838670567945424,2.05,13.33,8.74,-0.4694715627858908,0.882947592858927,2.4,14.29,10.81,-0.5000000000000004,0.8660254037844384,2.07,13.33,8.91,-0.529919264233205,0.8480480961564258,12.42,3.68,7.279999999999999,0.9892723329629884,0.1460830285624116
2014-12-19 15:00:00,2.32,13.33,9.53,-0.6691306063588581,0.7431448254773942,2.35,13.33,9.25,-0.6427876096865396,0.7660444431189779,1.9,13.33,8.62,-0.6427876096865396,0.7660444431189779,2.31,12.5,9.27,-0.5735764363510464,0.8191520442889916,2.17,15.38,10.19,-0.4694715627858908,0.882947592858927,2.64,14.29,10.28,-0.5735764363510464,0.8191520442889916,4.6850000000000005,3.54,7.5,0.9967788784562472,-0.0801989243288587
2014-12-19 15:30:00,2.36,13.33,9.52,-0.5877852522924732,0.8090169943749473,2.19,12.5,8.95,-0.5877852522924732,0.8090169943749473,2.35,13.33,9.25,-0.6427876096865396,0.7660444431189779,2.27,13.33,9.37,-0.5735764363510464,0.8191520442889916,2.16,13.33,9.36,-0.5000000000000004,0.8660254037844384,2.41,14.29,9.99,-0.544639035015027,0.838670567945424,9.65,3.84,7.42,0.8348478632634065,0.5504807400849956
2014-12-19 16:00:00,2.28,12.5,9.38,-0.5735764363510464,0.8191520442889916,2.32,13.33,9.53,-0.6691306063588581,0.7431448254773942,2.19,12.5,8.95,-0.5877852522924732,0.8090169943749473,2.15,13.33,8.94,-0.544639035015027,0.838670567945424,2.48,14.29,9.56,-0.3746065934159123,0.9271838545667872,2.52,15.38,10.32,-0.2756373558169989,0.9612616959383188,3.785,3.0,7.075,0.9271838545667874,0.3746065934159119
2014-12-19 16:30:00,2.26,13.33,9.4,-0.5877852522924732,0.8090169943749473,2.36,13.33,9.52,-0.5877852522924732,0.8090169943749473,2.32,13.33,9.53,-0.6691306063588581,0.7431448254773942,1.9,13.33,8.62,-0.6427876096865396,0.7660444431189779,2.29,14.29,8.97,-0.4848096202463368,0.8746197071393959,2.18,12.5,9.65,-0.529919264233205,0.8480480961564258,5.02,2.3,6.2,0.987136265072988,0.1598811876918349
2014-12-19 17:00:00,2.59,13.33,10.37,-0.5735764363510464,0.8191520442889916,2.28,12.5,9.38,-0.5735764363510464,0.8191520442889916,2.36,13.33,9.52,-0.5877852522924732,0.8090169943749473,2.35,13.33,9.25,-0.6427876096865396,0.7660444431189779,2.24,13.33,9.06,-0.529919264233205,0.8480480961564258,2.39,13.33,10.43,-0.4383711467890778,0.8987940462991668,7.97,2.84,5.74,0.8535507972753275,0.5210096318405764
2014-12-19 18:00:00,2.21,13.33,9.56,-0.6293203910498378,0.7771459614569706,2.26,13.33,9.4,-0.5877852522924732,0.8090169943749473,2.28,12.5,9.38,-0.5735764363510464,0.8191520442889916,2.19,12.5,8.95,-0.5877852522924732,0.8090169943749473,2.05,13.33,8.74,-0.4694715627858908,0.882947592858927,2.4,14.29,10.81,-0.5000000000000004,0.8660254037844384,11.515,1.58,2.98,0.821149209133704,0.5707135676844317
2014-12-19 18:30:00,2.42,13.33,9.9,-0.5735764363510464,0.8191520442889916,2.59,13.33,10.37,-0.5735764363510464,0.8191520442889916,2.26,13.33,9.4,-0.5877852522924732,0.8090169943749473,2.32,13.33,9.53,-0.6691306063588581,0.7431448254773942,2.31,12.5,9.27,-0.5735764363510464,0.8191520442889916,2.17,15.38,10.19,-0.4694715627858908,0.882947592858927,8.165,2.28,4.5200000000000005,0.8405666034956842,0.5417082102827399
2014-12-19 19:00:00,2.49,13.33,10.07,-0.529919264233205,0.8480480961564258,2.21,13.33,9.56,-0.6293203910498378,0.7771459614569706,2.59,13.33,10.37,-0.5735764363510464,0.8191520442889916,2.36,13.33,9.52,-0.5877852522924732,0.8090169943749473,2.27,13.33,9.37,-0.5735764363510464,0.8191520442889916,2.16,13.33,9.36,-0.5000000000000004,0.8660254037844384,8.185,2.1,4.62,0.9602936856769432,0.2789911060392293
2015-12-10 06:00:00,2.51,14.29,9.06,-0.6819983600624983,0.7313537016191707,2.67,14.29,9.63,-0.7986355100472932,0.6018150231520479,2.27,14.29,8.55,-0.7771459614569708,0.6293203910498375,2.74,14.29,9.16,-0.7547095802227722,0.656059028990507,2.74,14.29,9.01,-0.8090169943749476,0.5877852522924729,2.74,14.29,10.18,-0.6946583704589976,0.7193398003386509,8.43,1.88,4.5200000000000005,0.3746065934159122,-0.9271838545667872
2015-12-10 06:30:00,2.57,14.29,9.28,-0.7771459614569708,0.6293203910498375,2.6,12.5,9.14,-0.7547095802227722,0.656059028990507,2.67,14.29,9.63,-0.7986355100472932,0.6018150231520479,2.61,14.29,9.01,-0.7547095802227722,0.656059028990507,2.72,14.29,8.98,-0.7660444431189781,0.6427876096865393,2.44,15.38,9.98,-0.7660444431189781,0.6427876096865393,4.523333333333333,1.94,4.220000000000001,0.7021530529951624,0.7120260459909965
2015-12-10 07:00:00,2.43,13.33,8.67,-0.7771459614569708,0.6293203910498375,2.51,14.29,9.06,-0.6819983600624983,0.7313537016191707,2.6,12.5,9.14,-0.7547095802227722,0.656059028990507,2.61,14.29,8.98,-0.7193398003386512,0.6946583704589973,2.72,13.33,8.87,-0.7193398003386512,0.6946583704589973,2.52,13.33,9.91,-0.5877852522924732,0.8090169943749473,8.056666666666667,1.96,4.279999999999999,0.821149209133704,0.5707135676844317
2015-12-10 08:30:00,2.5,14.29,8.73,-0.6293203910498378,0.7771459614569706,2.57,14.29,9.28,-0.7771459614569708,0.6293203910498375,2.51,14.29,9.06,-0.6819983600624983,0.7313537016191707,2.27,14.29,8.55,-0.7771459614569708,0.6293203910498375,2.57,15.38,8.67,-0.7313537016191705,0.6819983600624986,2.6,14.29,9.56,-0.6819983600624983,0.7313537016191707,11.1,3.66,7.58,0.8251134982782952,0.564967003424938
2015-12-10 09:00:00,2.76,13.33,9.61,-0.6427876096865396,0.7660444431189779,2.43,13.33,8.67,-0.7771459614569708,0.6293203910498375,2.57,14.29,9.28,-0.7771459614569708,0.6293203910498375,2.67,14.29,9.63,-0.7986355100472932,0.6018150231520479,2.64,13.33,8.94,-0.7193398003386512,0.6946583704589973,2.81,15.38,9.56,-0.7313537016191705,0.6819983600624986,6.446666666666666,3.54,8.040000000000001,0.938493022759556,0.3452981989985347
2015-12-10 09:30:00,2.49,14.29,9.8,-0.6293203910498378,0.7771459614569706,2.5,14.29,8.73,-0.6293203910498378,0.7771459614569706,2.43,13.33,8.67,-0.7771459614569708,0.6293203910498375,2.6,12.5,9.14,-0.7547095802227722,0.656059028990507,2.77,14.29,9.34,-0.6946583704589976,0.7193398003386509,2.68,14.29,9.48,-0.6819983600624983,0.7313537016191707,7.46,2.8,7.220000000000001,0.9149596678498249,0.40354529635239
2015-12-10 10:00:00,2.54,14.29,9.52,-0.5877852522924732,0.8090169943749473,2.76,13.33,9.61,-0.6427876096865396,0.7660444431189779,2.5,14.29,8.73,-0.6293203910498378,0.7771459614569706,2.51,14.29,9.06,-0.6819983600624983,0.7313537016191707,2.74,14.29,9.16,-0.7547095802227722,0.656059028990507,2.74,14.29,9.01,-0.8090169943749476,0.5877852522924729,9.843333333333334,3.5200000000000005,6.94,0.9092361090470684,0.4162807922604011
2015-12-10 10:30:00,2.51,14.29,9.15,-0.6427876096865396,0.7660444431189779,2.49,14.29,9.8,-0.6293203910498378,0.7771459614569706,2.76,13.33,9.61,-0.6427876096865396,0.7660444431189779,2.57,14.29,9.28,-0.7771459614569708,0.6293203910498375,2.61,14.29,9.01,-0.7547095802227722,0.656059028990507,2.72,14.29,8.98,-0.7660444431189781,0.6427876096865393,7.166666666666667,3.26,7.06,0.9420574527872968,0.3354515697502548
2015-12-10 11:00:00,3.05,14.29,9.85,-0.5000000000000004,0.8660254037844384,2.54,14.29,9.52,-0.5877852522924732,0.8090169943749473,2.49,14.29,9.8,-0.6293203910498378,0.7771459614569706,2.43,13.33,8.67,-0.7771459614569708,0.6293203910498375,2.61,14.29,8.98,-0.7193398003386512,0.6946583704589973,2.72,13.33,8.87,-0.7193398003386512,0.6946583704589973,1.6933333333333334,3.74,7.52,0.8941542368393681,0.4477590878387697
2015-12-11 06:00:00,2.0,13.33,8.36,-0.5000000000000004,0.8660254037844384,2.03,13.33,8.25,-0.529919264233205,0.8480480961564258,2.05,12.5,8.53,-0.5000000000000004,0.8660254037844384,2.17,13.33,8.46,-0.5877852522924732,0.8090169943749473,2.16,11.76,8.25,-0.5000000000000004,0.8660254037844384,2.38,13.33,9.17,-0.6018150231520483,0.7986355100472928,9.65,0.74,1.7399999999999998,0.8517269341430476,0.5239859059700791
2015-12-11 06:30:00,2.07,13.33,8.87,-0.5735764363510464,0.8191520442889916,2.04,12.5,8.57,-0.544639035015027,0.838670567945424,2.03,13.33,8.25,-0.529919264233205,0.8480480961564258,2.07,13.33,8.43,-0.6427876096865396,0.7660444431189779,2.29,13.33,8.44,-0.7660444431189781,0.6427876096865393,2.08,13.33,8.31,-0.5877852522924732,0.8090169943749473,12.485,0.82,2.12,0.9659258262890684,-0.2588190451025208
2015-12-11 07:00:00,2.28,12.5,9.12,-0.544639035015027,0.838670567945424,2.0,13.33,8.36,-0.5000000000000004,0.8660254037844384,2.04,12.5,8.57,-0.544639035015027,0.838670567945424,2.11,12.5,8.46,-0.7193398003386512,0.6946583704589973,2.23,13.33,8.61,-0.7193398003386512,0.6946583704589973,2.19,14.29,8.39,-0.6819983600624983,0.7313537016191707,12.8,1.34,2.58,0.9396926207859084,0.3420201433256688
2015-12-11 07:30:00,2.1,12.5,9.05,-0.544639035015027,0.838670567945424,2.07,13.33,8.87,-0.5735764363510464,0.8191520442889916,2.0,13.33,8.36,-0.5000000000000004,0.8660254037844384,2.05,12.5,8.53,-0.5000000000000004,0.8660254037844384,2.26,14.29,8.81,-0.4848096202463368,0.8746197071393959,2.48,13.33,8.85,-0.6691306063588581,0.7431448254773942,9.98,0.9600000000000002,1.94,0.9929655081065368,0.1184039683065009
2015-12-11 08:00:00,2.0,13.33,9.01,-0.4226182617406991,0.90630778703665,2.28,12.5,9.12,-0.544639035015027,0.838670567945424,2.07,13.33,8.87,-0.5735764363510464,0.8191520442889916,2.03,13.33,8.25,-0.529919264233205,0.8480480961564258,2.03,13.33,8.05,-0.6427876096865396,0.7660444431189779,2.37,14.29,8.7,-0.6427876096865396,0.7660444431189779,9.415,0.78,1.9,0.9552783621223436,-0.2957080500440466
2015-12-11 08:30:00,2.07,13.33,9.2,-0.4383711467890778,0.8987940462991668,2.1,12.5,9.05,-0.544639035015027,0.838670567945424,2.28,12.5,9.12,-0.544639035015027,0.838670567945424,2.04,12.5,8.57,-0.544639035015027,0.838670567945424,2.2,13.33,8.77,-0.6427876096865396,0.7660444431189779,2.42,14.29,8.87,-0.5000000000000004,0.8660254037844384,9.835,0.86,2.12,0.3518416484047018,-0.9360595357389732
2015-12-11 09:00:00,2.05,13.33,8.66,-0.4383711467890778,0.8987940462991668,2.0,13.33,9.01,-0.4226182617406991,0.90630778703665,2.1,12.5,9.05,-0.544639035015027,0.838670567945424,2.0,13.33,8.36,-0.5000000000000004,0.8660254037844384,2.17,13.33,8.46,-0.5877852522924732,0.8090169943749473,2.16,11.76,8.25,-0.5000000000000004,0.8660254037844384,15.25,1.7600000000000002,3.26,0.8231363685344418,0.5678437450531013
2015-12-11 09:30:00,2.05,12.5,8.98,-0.5000000000000004,0.8660254037844384,2.07,13.33,9.2,-0.4383711467890778,0.8987940462991668,2.0,13.33,9.01,-0.4226182617406991,0.90630778703665,2.07,13.33,8.87,-0.5735764363510464,0.8191520442889916,2.07,13.33,8.43,-0.6427876096865396,0.7660444431189779,2.29,13.33,8.44,-0.7660444431189781,0.6427876096865393,8.620000000000001,1.44,2.88,0.766044443118978,0.6427876096865394
2015-12-11 10:00:00,2.03,13.33,9.5,-0.4694715627858908,0.882947592858927,2.05,13.33,8.66,-0.4383711467890778,0.8987940462991668,2.07,13.33,9.2,-0.4383711467890778,0.8987940462991668,2.28,12.5,9.12,-0.544639035015027,0.838670567945424,2.11,12.5,8.46,-0.7193398003386512,0.6946583704589973,2.23,13.33,8.61,-0.7193398003386512,0.6946583704589973,8.2,1.46,3.28,0.9967788784562472,0.0801989243288588
2015-12-11 10:30:00,1.86,13.33,8.96,-0.5877852522924732,0.8090169943749473,2.05,12.5,8.98,-0.5000000000000004,0.8660254037844384,2.05,13.33,8.66,-0.4383711467890778,0.8987940462991668,2.1,12.5,9.05,-0.544639035015027,0.838670567945424,2.05,12.5,8.53,-0.5000000000000004,0.8660254037844384,2.26,14.29,8.81,-0.4848096202463368,0.8746197071393959,7.615,1.52,3.62,0.8972583696743285,-0.4415058527917451
2015-12-11 11:00:00,2.02,13.33,9.4,-0.5000000000000004,0.8660254037844384,2.03,13.33,9.5,-0.4694715627858908,0.882947592858927,2.05,12.5,8.98,-0.5000000000000004,0.8660254037844384,2.0,13.33,9.01,-0.4226182617406991,0.90630778703665,2.03,13.33,8.25,-0.529919264233205,0.8480480961564258,2.03,13.33,8.05,-0.6427876096865396,0.7660444431189779,9.68,1.6599999999999997,3.96,0.8048937973559143,-0.5934188866037013
2015-12-11 11:30:00,2.17,12.5,9.4,-0.4226182617406991,0.90630778703665,1.86,13.33,8.96,-0.5877852522924732,0.8090169943749473,2.03,13.33,9.5,-0.4694715627858908,0.882947592858927,2.07,13.33,9.2,-0.4383711467890778,0.8987940462991668,2.04,12.5,8.57,-0.544639035015027,0.838670567945424,2.2,13.33,8.77,-0.6427876096865396,0.7660444431189779,10.435,1.78,3.26,0.9993908270190958,0.034899496702501
2015-12-16 06:00:00,2.5,18.18,10.09,-0.4694715627858908,0.882947592858927,3.0,16.67,11.38,-0.5735764363510464,0.8191520442889916,3.11,16.67,12.14,-0.5735764363510464,0.8191520442889916,2.86,16.67,11.79,-0.6018150231520483,0.7986355100472928,2.32,16.67,10.41,-0.5877852522924732,0.8090169943749473,2.08,20.0,9.86,-0.5000000000000004,0.8660254037844384,10.17,2.66,6.48,0.9372819894918916,0.3485720473218153
2015-12-16 06:30:00,3.04,15.38,11.26,-0.6018150231520483,0.7986355100472928,2.93,16.67,11.03,-0.5877852522924732,0.8090169943749473,3.0,16.67,11.38,-0.5735764363510464,0.8191520442889916,2.76,16.67,11.53,-0.5000000000000004,0.8660254037844384,2.45,18.18,10.92,-0.6018150231520483,0.7986355100472928,2.03,18.18,9.5,-0.4694715627858908,0.882947592858927,2.585,3.34,6.68,0.7615383075367367,0.648119901063131
