#YY,MM,DD,hh,mm,WDIR,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,nmi,hPa,ft
2022,3,4,1,48,240,7.7,9.8,MM,MM,MM,MM,1012.4,25.3,26,MM,MM,MM,MM
2022,3,4,1,42,240,6.2,9.8,MM,MM,MM,MM,1012.5,25.5,26,MM,MM,MM,MM
2022,3,4,1,36,240,7.7 1,0.3,MM,MM,MM,MM,1012.5,25.5,25.9,MM,MM,MM,MM
2022,3,4,1,30,240,7.7,9.3,MM,MM,MM,MM,1012.5,25.4,25.9,MM,MM,MM,MM
2022,3,4,1,24,250,6.2,8.8,MM,MM,MM,MM,1012.6,25.5,25.9,MM,MM,MM,MM
2022,3,4,1,18,240,7.2,8.2,MM,MM,MM,MM,1012.7,25.4,25.9,MM,MM,MM,MM
2022,3,4,1,12,240,6.7,9.3,MM,MM,MM,MM,1012.7,25.3,25.9,MM,MM,MM,MM
2022,3,4,1,6,240,6.7,8.2,MM,MM,MM,MM,1012.7,25.2,25.9,MM,MM,MM,MM
2022,3,4,1,0,240,6.2,8.2,MM,MM,MM,MM,1012.8,25.1,25.9,MM,MM,-2.6,MM
2022,3,4,0,54,240,6.2,8.8,MM,MM,MM,MM,1012.8,25.1,25.9,MM,MM,MM,MM
2022,3,4,0,48,240,6.2,8.2,MM,MM,MM,MM,1012.9,25,25.9,MM,MM,MM,MM
2022,3,4,0,42,240,7.2,8.8,MM,MM,MM,MM,1013,24.9,25.9,MM,MM,MM,MM
2022,3,4,0,36,240,6.2,8.2,MM,MM,MM,MM,1013,24.9,25.9,MM,MM,MM,MM
2022,3,4,0,30,240,6.7,7.7,MM,MM,MM,MM,1013.2,24.9,25.9,MM,MM,MM,MM
2022,3,4,0,24,240,5.1,8.2,MM,MM,MM,MM,1013.3,24.8,25.9,MM,MM,MM,MM
2022,3,4,0,18,230,5.7,7.7,MM,MM,MM,MM,1013.3,24.7,25.9,MM,MM,MM,MM
2022,3,4,0,12,240,6.2,7.7,MM,MM,MM,MM,1013.4,24.6,25.9,MM,MM,MM,MM
2022,3,4,0,6,240,6.2,7.7,MM,MM,MM,MM,1013.5,24.7,25.9,MM,MM,MM,MM
2022,3,4,0,0,240,6.2,7.7,MM,MM,MM,MM,1013.6,24.6,25.9,MM,MM,-2.5,MM
2022,3,3,23,54,240,6.2,7.7,MM,MM,MM,MM,1013.6,24.5,25.9,MM,MM,MM,MM
2022,3,3,23,48,240,6.7,7.7,MM,MM,MM,MM,1013.6,24.5,25.9,MM,MM,MM,MM
2022,3,3,23,42,240,6.2,8.2,MM,MM,MM,MM,1013.7,24.4,25.9,MM,MM,MM,MM
2022,3,3,23,36,240,6.7,7.7,MM,MM,MM,MM,1013.8,24.4,25.9,MM,MM,MM,MM
2022,3,3,23,30,230,6.7,7.7,MM,MM,MM,MM,1013.9,24.1,25.9,MM,MM,MM,MM
2022,3,3,23,24,240,5.7,7.7,MM,MM,MM,MM,1014,24.4,25.9,MM,MM,MM,MM
2022,3,3,23,18,230,6.7,7.7,MM,MM,MM,MM,1014.1,23.9,25.8,MM,MM,MM,MM
2022,3,3,23,12,230,6.2,7.2,MM,MM,MM,MM,1014.2,24,25.7,MM,MM,MM,MM
2022,3,3,23,6,220,5.7,6.2,MM,MM,MM,MM,1014.3,23.8,25.7,MM,MM,MM,MM
2022,3,3,23,0,220,4.1,5.7,MM,MM,MM,MM,1014.5,24.1,25.7,MM,MM,-2,MM
2022,3,3,22,54,230,4.6,5.7,MM,MM,MM,MM,1014.7,23.7,25.7,MM,MM,MM,MM
2022,3,3,22,48,230,4.6,5.7,MM,MM,MM,MM,1014.7,23.6,25.7,MM,MM,MM,MM
2022,3,3,22,42,230,4.6,5.7,MM,MM,MM,MM,1014.9,23.8,25.7,MM,MM,MM,MM
2022,3,3,22,36,230,4.6,5.1,MM,MM,MM,MM,1014.9,23.8,25.7,MM,MM,MM,MM
2022,3,3,22,30,230,4.6,5.1,MM,MM,MM,MM,1015,23.8,25.7,MM,MM,MM,MM
2022,3,3,22,24,230,4.1,5.1,MM,MM,MM,MM,1015,23.8,25.7,MM,MM,MM,MM
2022,3,3,22,18,230,4.1,5.1,MM,MM,MM,MM,1015.1,23.8,25.7,MM,MM,MM,MM
2022,3,3,22,12,230,4.1,5.7,MM,MM,MM,MM,1015.2,23.7,25.7,MM,MM,MM,MM
2022,3,3,22,6,230,4.6,5.1,MM,MM,MM,MM,1015.3,23.7,25.7,MM,MM,MM,MM
2022,3,3,22,0,230,4.6,5.7,MM,MM,MM,MM,1015.4,23.7,25.7,MM,MM,-1,MM
2022,3,3,21,54,240,5.1,6.7,MM,MM,MM,MM,1015.5,23.7,25.7,MM,MM,MM,MM
2022,3,3,21,48,230,4.6,6.2,MM,MM,MM,MM,1015.5,23.7,25.7,MM,MM,MM,MM
2022,3,3,21,42,230,5.1,6.2,MM,MM,MM,MM,1015.5,23.7,25.7,MM,MM,MM,MM
2022,3,3,21,36,230,5.1,6.2,MM,MM,MM,MM,1015.7,23.6,25.7,MM,MM,MM,MM
2022,3,3,21,30,230,4.6,5.7,MM,MM,MM,MM,1015.8,23.9,25.7,MM,MM,MM,MM
2022,3,3,21,24,230,4.6,5.1,MM,MM,MM,MM,1015.8,23.8,25.6,MM,MM,MM,MM
2022,3,3,21,18,230,4.6,5.7,MM,MM,MM,MM,1015.8,24.1,25.6,MM,MM,MM,MM
2022,3,3,21,12,230,4.6,5.1,MM,MM,MM,MM,1016,23.9,25.5,MM,MM,MM,MM
2022,3,3,21,6,230,4.1,4.6,MM,MM,MM,MM,1016.1,23.9,25.5,MM,MM,MM,MM
2022,3,3,21,0,230,4.1,4.6,MM,MM,MM,MM,1016.1,23.8,25.4,MM,MM,0,MM
2022,3,3,20,54,230,3.6,4.1,MM,MM,MM,MM,1016.2,23.8,25.4,MM,MM,MM,MM
2022,3,3,20,48,230,3.6,4.1,MM,MM,MM,MM,1016.2,23.9,25.4,MM,MM,MM,MM
2022,3,3,20,42,230,4.1,4.6,MM,MM,MM,MM,1016.2,23.9,25.3,MM,MM,MM,MM
2022,3,3,20,36,230,3.6,4.6,MM,MM,MM,MM,1016.3,24.1,25.3,MM,MM,MM,MM
2022,3,3,20,30,290,1.5,3.1,MM,MM,MM,MM,1016.3,24.7,25.3,MM,MM,MM,MM
2022,3,3,20,24,290,2.1,3.1,MM,MM,MM,MM,1016.4,24.7,25.3,MM,MM,MM,MM
2022,3,3,20,18,300,2.1,4.1,MM,MM,MM,MM,1016.4,24.6,25.3,MM,MM,MM,MM
2022,3,3,20,12,290,2.1,3.6,MM,MM,MM,MM,1016.5,24.6,25.3,MM,MM,MM,MM
2022,3,3,20,6,290,2.6,3.6,MM,MM,MM,MM,1016.5,24.6,25.3,MM,MM,MM,MM
2022,3,3,20,0,10,2.6,4.1,MM,MM,MM,MM,1016.5,24.7,25.3,MM,MM,1.1,MM
2022,3,3,19,54,300,2.1,3.6,MM,MM,MM,MM,1016.5,24.2,25.3,MM,MM,MM,MM
2022,3,3,19,48,220,2.1,2.6,MM,MM,MM,MM,1016.5,23.8,25.3,MM,MM,MM,MM
2022,3,3,19,42,210,2.1,2.6,MM,MM,MM,MM,1016.4,23.7,25.3,MM,MM,MM,MM
2022,3,3,19,36,280,1,2.6,MM,MM,MM,MM,1016.4,24.1,25.3,MM,MM,MM,MM
2022,3,3,19,30,310,2.6,3.1,MM,MM,MM,MM,1016.4,23.9,25.3,MM,MM,MM,MM
2022,3,3,19,24,320,1.5,3.1,MM,MM,MM,MM,1016.4,23.9,25.3,MM,MM,MM,MM
2022,3,3,19,18,320,2.1,3.1,MM,MM,MM,MM,1016.4,23.8,25.3,MM,MM,MM,MM
2022,3,3,19,12,290,1,1.5,MM,MM,MM,MM,1016.4,23.8,25.2,MM,MM,MM,MM
2022,3,3,19,6,280,1,1,MM,MM,MM,MM,1016.4,23.7,25.2,MM,MM,MM,MM
2022,3,3,19,0,300,1.5,1.5,MM,MM,MM,MM,1016.4,23.5,25.2,MM,MM,1.3,MM
2022,3,3,18,54,300,1,1.5,MM,MM,MM,MM,1016.3,23.5,25.2,MM,MM,MM,MM
2022,3,3,18,48,290,1,1.5,MM,MM,MM,MM,1016.2,23.4,25.2,MM,MM,MM,MM
2022,3,3,18,42,300,1,1,MM,MM,MM,MM,1016.2,23.3,25.2,MM,MM,MM,MM
2022,3,3,18,36,310,1.5,2.1,MM,MM,MM,MM,1016.2,23,25.2,MM,MM,MM,MM
2022,3,3,18,30,310,1,2.1,MM,MM,MM,MM,1016.1,23,25.2,MM,MM,MM,MM
2022,3,3,18,24,320,2.1,2.1,MM,MM,MM,MM,1016.1,22.8,25.2,MM,MM,MM,MM
2022,3,3,18,18,320,0.5,1.5,MM,MM,MM,MM,1016,22.9,25.2,MM,MM,MM,MM
2022,3,3,18,12,320,1,2.1,MM,MM,MM,MM,1016,22.6,25.2,MM,MM,MM,MM
2022,3,3,18,6,MM,0,0.5,MM,MM,MM,MM,1016,23.3,25.2,MM,MM,MM,MM
2022,3,3,18,0,MM,0,0,MM,MM,MM,MM,1016,23.8,25.2,MM,MM,0.9,MM
2022,3,3,17,54,MM,0,0.5,MM,MM,MM,MM,1016,23.3,25.1,MM,MM,MM,MM
2022,3,3,17,48,MM,0,1,MM,MM,MM,MM,1015.9,22.9,25.1,MM,MM,MM,MM
2022,3,3,17,42,60,1,1,MM,MM,MM,MM,1015.9,22.8,25.1,MM,MM,MM,MM
2022,3,3,17,36,70,0.5,1,MM,MM,MM,MM,1015.8,22.6,25.2,MM,MM,MM,MM
2022,3,3,17,30,80,0.5,1,MM,MM,MM,MM,1015.8,22,25.1,MM,MM,MM,MM
2022,3,3,17,24,80,0.5,1,MM,MM,MM,MM,1015.7,21.8,25.2,MM,MM,MM,MM
2022,3,3,17,18,50,0.5,1,MM,MM,MM,MM,1015.7,21.8,25.2,MM,MM,MM,MM
2022,3,3,17,12,60,0.5,1,MM,MM,MM,MM,1015.6,21.7,25.2,MM,MM,MM,MM
2022,3,3,17,6,110,1,1,MM,MM,MM,MM,1015.5,21.6,25.2,MM,MM,MM,MM
2022,3,3,17,0,MM,0,1.5,MM,MM,MM,MM,1015.4,21.6,25.2,MM,MM,0,MM
2022,3,3,16,54,330,0.5,1,MM,MM,MM,MM,1015.4,21.7,25.2,MM,MM,MM,MM
2022,3,3,16,48,MM,0,0.5,MM,MM,MM,MM,1015.3,21.8,25.1,MM,MM,MM,MM
2022,3,3,16,42,20,1,2.1,MM,MM,MM,MM,1015.3,21.9,25.2,MM,MM,MM,MM
2022,3,3,16,36,340,1,1.5,MM,MM,MM,MM,1015.3,21.9,25.2,MM,MM,MM,MM
2022,3,3,16,30,MM,0,0.5,MM,MM,MM,MM,1015.3,22.1,25.2,MM,MM,MM,MM
2022,3,3,16,24,40,0.5,0.5,MM,MM,MM,MM,1015.3,21.9,25.2,MM,MM,MM,MM
2022,3,3,16,18,20,0.5,0.5,MM,MM,MM,MM,1015.2,22,25.2,MM,MM,MM,MM
2022,3,3,16,12,MM,0,1,MM,MM,MM,MM,1015.2,22.1,25.2,MM,MM,MM,MM
2022,3,3,16,6,360,1,1.5,MM,MM,MM,MM,1015.2,22.1,25.2,MM,MM,MM,MM
2022,3,3,16,0,360,1,1,MM,MM,MM,MM,1015.1,22.3,25.2,MM,MM,-0.4,MM
2022,3,3,15,54,10,1,1.5,MM,MM,MM,MM,1015.2,22.4,25.2,MM,MM,MM,MM
2022,3,3,15,48,330,1,1.5,MM,MM,MM,MM,1015.2,22.5,25.2,MM,MM,MM,MM
2022,3,3,15,42,320,0.5,1,MM,MM,MM,MM,1015.1,22.4,25.3,MM,MM,MM,MM
2022,3,3,15,36,MM,0,0.5,MM,MM,MM,MM,1015,22.4,25.3,MM,MM,MM,MM
2022,3,3,15,30,MM,0,0.5,MM,MM,MM,MM,1014.9,22.5,25.3,MM,MM,MM,MM
2022,3,3,15,24,MM,0,1,MM,MM,MM,MM,1015,22.4,25.3,MM,MM,MM,MM
2022,3,3,15,18,300,1,1.5,MM,MM,MM,MM,1015.1,22.4,25.4,MM,MM,MM,MM
2022,3,3,15,12,280,1.5,1.5,MM,MM,MM,MM,1015.1,22.4,25.4,MM,MM,MM,MM
2022,3,3,15,6,260,1.5,2.1,MM,MM,MM,MM,1015.2,22.6,25.4,MM,MM,MM,MM
2022,3,3,15,0,MM,0,1.5,MM,MM,MM,MM,1015.1,22.5,25.4,MM,MM,-1.1,MM
2022,3,3,14,54,60,1,2.1,MM,MM,MM,MM,1015.1,22.4,25.4,MM,MM,MM,MM
2022,3,3,14,48,60,1,1.5,MM,MM,MM,MM,1015,22.3,25.4,MM,MM,MM,MM
2022,3,3,14,42,60,1.5,1.5,MM,MM,MM,MM,1015.1,22.3,25.3,MM,MM,MM,MM
2022,3,3,14,36,60,1.5,1.5,MM,MM,MM,MM,1015.2,22.2,25.3,MM,MM,MM,MM
2022,3,3,14,30,60,0.5,1,MM,MM,MM,MM,1015.1,22.1,25.2,MM,MM,MM,MM
2022,3,3,14,24,MM,0,0.5,MM,MM,MM,MM,1015.2,21.9,25.3,MM,MM,MM,MM
2022,3,3,14,18,MM,0,0.5,MM,MM,MM,MM,1015.3,21.9,25.4,MM,MM,MM,MM
2022,3,3,14,12,MM,0,0.5,MM,MM,MM,MM,1015.2,21.8,25.5,MM,MM,MM,MM
2022,3,3,14,6,MM,0,0.5,MM,MM,MM,MM,1015.2,21.7,25.5,MM,MM,MM,MM
2022,3,3,14,0,MM,0,0.5,MM,MM,MM,MM,1015.2,21.6,25.4,MM,MM,-1.4,MM
2022,3,3,13,54,MM,0,1.5,MM,MM,MM,MM,1015.2,21.6,25.4,MM,MM,MM,MM
2022,3,3,13,48,10,0.5,1,MM,MM,MM,MM,1015.2,21.6,25.5,MM,MM,MM,MM
2022,3,3,13,42,MM,0,0.5,MM,MM,MM,MM,1015.2,21.6,25.5,MM,MM,MM,MM
2022,3,3,13,36,40,0.5,0.5,MM,MM,MM,MM,1015.3,21.6,25.5,MM,MM,MM,MM
2022,3,3,13,30,40,0.5,0.5,MM,MM,MM,MM,1015.4,21.7,25.5,MM,MM,MM,MM
2022,3,3,13,24,MM,0,1,MM,MM,MM,MM,1015.4,21.8,25.5,MM,MM,MM,MM
2022,3,3,13,18,50,0.5,1,MM,MM,MM,MM,1015.5,21.9,25.5,MM,MM,MM,MM
2022,3,3,13,12,MM,0,1,MM,MM,MM,MM,1015.5,22,25.5,MM,MM,MM,MM
2022,3,3,13,6,20,0.5,2.1,MM,MM,MM,MM,1015.5,22.1,25.5,MM,MM,MM,MM
2022,3,3,13,0,40,1.5,2.1,MM,MM,MM,MM,1015.5,22.1,25.4,MM,MM,-1.6,MM
2022,3,3,12,54,60,1,1,MM,MM,MM,MM,1015.5,21.9,25.4,MM,MM,MM,MM
2022,3,3,12,48,80,0.5,1,MM,MM,MM,MM,1015.6,21.9,25.4,MM,MM,MM,MM
2022,3,3,12,42,MM,0,1,MM,MM,MM,MM,1015.6,21.8,25.4,MM,MM,MM,MM
2022,3,3,12,36,MM,0,0.5,MM,MM,MM,MM,1015.8,21.8,25.4,MM,MM,MM,MM
2022,3,3,12,30,MM,0,1,MM,MM,MM,MM,1015.9,22,25.4,MM,MM,MM,MM
2022,3,3,12,24,40,0.5,1.5,MM,MM,MM,MM,1015.9,22.1,25.4,MM,MM,MM,MM
2022,3,3,12,18,40,0.5,1,MM,MM,MM,MM,1016,21.9,25.3,MM,MM,MM,MM
2022,3,3,12,12,MM,0,0.5,MM,MM,MM,MM,1016,21.9,25.3,MM,MM,MM,MM
2022,3,3,12,6,50,0.5,0.5,MM,MM,MM,MM,1016.1,21.9,25.3,MM,MM,MM,MM
2022,3,3,12,0,MM,0,0.5,MM,MM,MM,MM,1016.2,22,25.3,MM,MM,-0.9,MM
2022,3,3,11,54,MM,0,1,MM,MM,MM,MM,1016.2,22,25.4,MM,MM,MM,MM
2022,3,3,11,48,MM,0,0.5,MM,MM,MM,MM,1016.3,22,25.4,MM,MM,MM,MM
2022,3,3,11,42,MM,0,0.5,MM,MM,MM,MM,1016.4,22,25.4,MM,MM,MM,MM
2022,3,3,11,36,MM,0,0.5,MM,MM,MM,MM,1016.3,22.1,25.4,MM,MM,MM,MM
2022,3,3,11,30,120,0.5,1,MM,MM,MM,MM,1016.4,22.1,25.4,MM,MM,MM,MM
2022,3,3,11,24,360,1.5,2.1,MM,MM,MM,MM,1016.4,22.4,25.4,MM,MM,MM,MM
2022,3,3,11,18,340,1,1.5,MM,MM,MM,MM,1016.5,22.1,25.5,MM,MM,MM,MM
2022,3,3,11,12,MM,0,0.5,MM,MM,MM,MM,1016.6,22.2,25.5,MM,MM,MM,MM
2022,3,3,11,6,50,0.5,2.1,MM,MM,MM,MM,1016.6,22.3,25.5,MM,MM,MM,MM
2022,3,3,11,0,360,1,1.5,MM,MM,MM,MM,1016.6,22.3,25.5,MM,MM,-0.6,MM
2022,3,3,10,54,MM,0,0.5,MM,MM,MM,MM,1016.7,22.4,25.5,MM,MM,MM,MM
2022,3,3,10,48,MM,0,1,MM,MM,MM,MM,1016.7,22.4,25.6,MM,MM,MM,MM
2022,3,3,10,42,40,1,1.5,MM,MM,MM,MM,1016.7,22.4,25.6,MM,MM,MM,MM
2022,3,3,10,36,60,1,1.5,MM,MM,MM,MM,1016.7,22.4,25.6,MM,MM,MM,MM
2022,3,3,10,30,MM,0,0.5,MM,MM,MM,MM,1016.8,22.2,25.5,MM,MM,MM,MM
2022,3,3,10,24,MM,0,1,MM,MM,MM,MM,1016.9,22.3,25.5,MM,MM,MM,MM
2022,3,3,10,18,MM,0,0.5,MM,MM,MM,MM,1016.9,22.4,25.5,MM,MM,MM,MM
2022,3,3,10,12,MM,0,0.5,MM,MM,MM,MM,1016.9,22.4,25.5,MM,MM,MM,MM
2022,3,3,10,6,50,0.5,1.5,MM,MM,MM,MM,1017,22.5,25.5,MM,MM,MM,MM
2022,3,3,10,0,350,1.5,2.1,MM,MM,MM,MM,1017.1,22.5,25.5,MM,MM,0,MM
2022,3,3,9,54,340,1.5,1.5,MM,MM,MM,MM,1017.1,22.5,25.5,MM,MM,MM,MM
2022,3,3,9,48,MM,0,0.5,MM,MM,MM,MM,1017.1,22.8,25.5,MM,MM,MM,MM
2022,3,3,9,42,110,0.5,1,MM,MM,MM,MM,1017.1,22.8,25.5,MM,MM,MM,MM
2022,3,3,9,36,340,1,1.5,MM,MM,MM,MM,1017.2,22.9,25.5,MM,MM,MM,MM
2022,3,3,9,30,MM,0,0.5,MM,MM,MM,MM,1017.2,22.8,25.5,MM,MM,MM,MM
2022,3,3,9,24,MM,0,1,MM,MM,MM,MM,1017.1,22.8,25.5,MM,MM,MM,MM
2022,3,3,9,18,360,1,2.1,MM,MM,MM,MM,1017.1,22.8,25.5,MM,MM,MM,MM
2022,3,3,9,12,360,1.5,3.1,MM,MM,MM,MM,1017.1,22.9,25.6,MM,MM,MM,MM
2022,3,3,9,6,360,2.6,3.1,MM,MM,MM,MM,1017.1,22.9,25.6,MM,MM,MM,MM
2022,3,3,9,0,360,1.5,2.1,MM,MM,MM,MM,1017.1,23.1,25.6,MM,MM,1,MM
2022,3,3,8,54,10,1.5,2.6,MM,MM,MM,MM,1017,23,25.6,MM,MM,MM,MM
2022,3,3,8,48,340,1.5,2.1,MM,MM,MM,MM,1017,23.1,25.6,MM,MM,MM,MM
2022,3,3,8,42,340,1,1,MM,MM,MM,MM,1017.1,23.2,25.6,MM,MM,MM,MM
2022,3,3,8,36,340,1,1.5,MM,MM,MM,MM,1017.1,23.2,25.6,MM,MM,MM,MM
2022,3,3,8,30,350,1,1.5,MM,MM,MM,MM,1017.2,23.2,25.6,MM,MM,MM,MM
2022,3,3,8,24,330,1,2.1,MM,MM,MM,MM,1017.2,23.3,25.6,MM,MM,MM,MM
2022,3,3,8,18,330,1.5,2.1,MM,MM,MM,MM,1017.3,23.3,25.6,MM,MM,MM,MM
2022,3,3,8,12,330,1.5,2.1,MM,MM,MM,MM,1017.3,23.4,25.6,MM,MM,MM,MM
2022,3,3,8,6,330,1.5,1.5,MM,MM,MM,MM,1017.3,23.5,25.6,MM,MM,MM,MM
2022,3,3,8,0,350,1,1.5,MM,MM,MM,MM,1017.2,23.5,25.6,MM,MM,1.7,MM
2022,3,3,7,54,340,1,1,MM,MM,MM,MM,1017.3,23.6,25.6,MM,MM,MM,MM
2022,3,3,7,48,350,1,1.5,MM,MM,MM,MM,1017.3,23.6,25.6,MM,MM,MM,MM
2022,3,3,7,42,360,1,2.1,MM,MM,MM,MM,1017.3,23.5,25.7,MM,MM,MM,MM
2022,3,3,7,36,350,1.5,2.1,MM,MM,MM,MM,1017.3,23.5,25.7,MM,MM,MM,MM
2022,3,3,7,30,350,2.1,2.6,MM,MM,MM,MM,1017.2,23.5,25.6,MM,MM,MM,MM
2022,3,3,7,24,350,1.5,2.1,MM,MM,MM,MM,1017.2,23.7,25.6,MM,MM,MM,MM
2022,3,3,7,18,340,1,1.5,MM,MM,MM,MM,1017.1,23.8,25.7,MM,MM,MM,MM
2022,3,3,7,12,360,1,1.5,MM,MM,MM,MM,1017.1,23.7,25.7,MM,MM,MM,MM
2022,3,3,7,6,40,1,2.1,MM,MM,MM,MM,1017,23.6,25.7,MM,MM,MM,MM
2022,3,3,7,0,50,2.1,3.1,MM,MM,MM,MM,1017,23.5,25.7,MM,MM,1.7,MM
2022,3,3,6,54,60,2.6,3.1,MM,MM,MM,MM,1017,23.6,25.7,MM,MM,MM,MM
2022,3,3,6,48,30,1.5,3.1,MM,MM,MM,MM,1017,23.8,25.7,MM,MM,MM,MM
2022,3,3,6,42,360,2.6,3.1,MM,MM,MM,MM,1016.8,23.8,25.7,MM,MM,MM,MM
2022,3,3,6,36,50,2.1,3.6,MM,MM,MM,MM,1016.7,23.9,25.7,MM,MM,MM,MM
2022,3,3,6,30,50,1.5,2.6,MM,MM,MM,MM,1016.5,24.1,25.7,MM,MM,MM,MM
2022,3,3,6,24,60,1.5,2.6,MM,MM,MM,MM,1016.4,24.1,25.7,MM,MM,MM,MM
2022,3,3,6,18,70,1,2.1,MM,MM,MM,MM,1016.3,24.2,25.7,MM,MM,MM,MM
2022,3,3,6,12,100,1,2.1,MM,MM,MM,MM,1016.2,24.3,25.8,MM,MM,MM,MM
2022,3,3,6,6,70,1,2.1,MM,MM,MM,MM,1016.1,24.3,25.7,MM,MM,MM,MM
2022,3,3,6,0,120,1,2.1,MM,MM,MM,MM,1016.1,24.2,25.7,MM,MM,1.1,MM
2022,3,3,5,54,190,1,2.1,MM,MM,MM,MM,1016,24.3,25.8,MM,MM,MM,MM
2022,3,3,5,48,200,2.1,2.6,MM,MM,MM,MM,1015.9,24.2,25.8,MM,MM,MM,MM
2022,3,3,5,42,190,2.1,2.6,MM,MM,MM,MM,1015.8,24.2,25.8,MM,MM,MM,MM
2022,3,3,5,36,220,1.5,3.1,MM,MM,MM,MM,1015.8,24.2,25.8,MM,MM,MM,MM
2022,3,3,5,30,230,2.1,3.1,MM,MM,MM,MM,1015.8,24.2,25.8,MM,MM,MM,MM
2022,3,3,5,24,230,2.1,2.6,MM,MM,MM,MM,1015.7,24.2,25.8,MM,MM,MM,MM
2022,3,3,5,18,220,2.1,2.6,MM,MM,MM,MM,1015.6,24.2,25.8,MM,MM,MM,MM
2022,3,3,5,12,230,2.1,3.1,MM,MM,MM,MM,1015.6,24.3,25.8,MM,MM,MM,MM
2022,3,3,5,6,250,2.1,3.1,MM,MM,MM,MM,1015.5,24.1,25.8,MM,MM,MM,MM
2022,3,3,5,0,250,2.1,3.6,MM,MM,MM,MM,1015.5,24.2,25.7,MM,MM,0.5,MM
2022,3,3,4,54,240,3.1,3.6,MM,MM,MM,MM,1015.4,24.1,25.8,MM,MM,MM,MM
2022,3,3,4,48,230,3.1,3.6,MM,MM,MM,MM,1015.4,24.1,25.8,MM,MM,MM,MM
2022,3,3,4,42,220,3.1,3.6,MM,MM,MM,MM,1015.4,24.1,25.9,MM,MM,MM,MM
2022,3,3,4,36,230,3.1,3.6,MM,MM,MM,MM,1015.4,24.2,25.8,MM,MM,MM,MM
2022,3,3,4,30,240,3.1,4.1,MM,MM,MM,MM,1015.4,24.3,25.9,MM,MM,MM,MM
2022,3,3,4,24,240,2.6,4.1,MM,MM,MM,MM,1015.4,24.4,25.9,MM,MM,MM,MM
2022,3,3,4,18,240,2.6,3.6,MM,MM,MM,MM,1015.4,24.3,25.7,MM,MM,MM,MM
2022,3,3,4,12,230,2.6,3.6,MM,MM,MM,MM,1015.3,24.4,25.9,MM,MM,MM,MM
2022,3,3,4,6,230,3.1,4.1,MM,MM,MM,MM,1015.3,24.4,25.9,MM,MM,MM,MM
2022,3,3,4,0,230,2.6,4.1,MM,MM,MM,MM,1015.3,24.5,25.8,MM,MM,0,MM
2022,3,3,3,54,240,3.1,3.6,MM,MM,MM,MM,1015.4,24.5,25.9,MM,MM,MM,MM
2022,3,3,3,48,230,3.6,4.1,MM,MM,MM,MM,1015.3,24.4,25.9,MM,MM,MM,MM
2022,3,3,3,42,240,3.6,4.1,MM,MM,MM,MM,1015.2,24.6,25.9,MM,MM,MM,MM
2022,3,3,3,36,240,3.1,4.1,MM,MM,MM,MM,1015.2,24.6,25.9,MM,MM,MM,MM
2022,3,3,3,30,240,3.6,4.1,MM,MM,MM,MM,1015.1,24.6,25.9,MM,MM,MM,MM
2022,3,3,3,24,240,3.6,4.6,MM,MM,MM,MM,1015,24.7,25.9,MM,MM,MM,MM
2022,3,3,3,18,230,3.6,4.6,MM,MM,MM,MM,1015,24.5,25.9,MM,MM,MM,MM
2022,3,3,3,12,230,3.6,4.1,MM,MM,MM,MM,1015,24.5,25.9,MM,MM,MM,MM
2022,3,3,3,6,230,3.6,4.1,MM,MM,MM,MM,1015,24.5,25.9,MM,MM,MM,MM
2022,3,3,3,0,230,3.6,4.1,MM,MM,MM,MM,1015,24.5,25.9,MM,MM,-0.9,MM
2022,3,3,2,54,230,3.6,4.1,MM,MM,MM,MM,1015,24.4,25.9,MM,MM,MM,MM
2022,3,3,2,48,240,3.6,4.6,MM,MM,MM,MM,1014.9,24.4,25.8,MM,MM,MM,MM
2022,3,3,2,42,220,3.1,4.1,MM,MM,MM,MM,1014.8,24.4,25.8,MM,MM,MM,MM
2022,3,3,2,36,230,3.6,5.7,MM,MM,MM,MM,1014.8,24.4,25.8,MM,MM,MM,MM
2022,3,3,2,30,230,3.6,4.1,MM,MM,MM,MM,1014.9,24.3,25.9,MM,MM,MM,MM
2022,3,3,2,24,240,3.6,4.6,MM,MM,MM,MM,1014.9,24.4,25.9,MM,MM,MM,MM
2022,3,3,2,18,250,3.6,4.6,MM,MM,MM,MM,1014.9,24.4,25.8,MM,MM,MM,MM
2022,3,3,2,12,230,3.6,4.6,MM,MM,MM,MM,1014.9,24.3,25.8,MM,MM,MM,MM
2022,3,3,2,6,230,3.6,4.6,MM,MM,MM,MM,1014.9,24.2,25.7,MM,MM,MM,MM
2022,3,3,2,0,240,3.6,4.6,MM,MM,MM,MM,1015,24.3,25.8,MM,MM,-1.7,MM
2022,3,3,1,54,230,3.6,5.1,MM,MM,MM,MM,1015,24.3,25.8,MM,MM,MM,MM
2022,3,3,1,48,230,3.6,4.1,MM,MM,MM,MM,MM,24.2,25.8,MM,MM,MM,MM
2022,3,3,1,42,230,3.6,4.6,MM,MM,MM,MM,MM,24.2,25.8,MM,MM,MM,MM
2022,3,3,1,36,230,3.6,4.6,MM,MM,MM,MM,MM,24.2,25.8,MM,MM,MM,MM
