#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2010,7,5,2,42,999,99,99,1.02,7.69,5.04,44,9999,999,25.7,999,99,99
2010,7,5,3,12,999,99,99,1.06,8.33,5.14,51,9999,999,25.7,999,99,99
2010,7,5,3,42,999,99,99,1.01,8.33,4.99,51,9999,999,25.7,999,99,99
2010,7,5,4,12,999,99,99,0.97,8.33,4.96,48,9999,999,25.7,999,99,99
2010,7,5,4,42,999,99,99,1,8.33,4.61,44,9999,999,25.7,999,99,99
2010,7,5,5,12,999,99,99,0.97,7.14,4.64,35,9999,999,25.7,999,99,99
2010,7,5,5,42,999,99,99,0.97,8.33,4.52,52,9999,999,25.7,999,99,99
2010,7,5,6,12,999,99,99,0.99,9.09,4.69,45,9999,999,25.6,999,99,99
2010,7,5,6,42,999,99,99,0.95,8.33,4.73,51,9999,999,25.7,999,99,99
2010,7,5,7,12,999,99,99,0.95,9.09,4.86,45,9999,999,25.6,999,99,99
2010,7,5,7,42,999,99,99,0.87,7.69,4.42,48,9999,999,25.6,999,99,99
2010,7,5,8,42,999,99,99,0.91,7.14,4.47,35,9999,999,25.6,999,99,99
2010,7,5,9,12,999,99,99,0.91,7.14,4.45,38,9999,999,25.6,999,99,99
2010,7,5,9,42,999,99,99,1,7.69,4.45,40,9999,999,25.6,999,99,99
2010,7,5,10,12,999,99,99,0.98,5.88,4.39,27,9999,999,25.6,999,99,99
2010,7,5,10,42,999,99,99,1.01,8.33,4.61,42,9999,999,25.6,999,99,99
2010,7,5,11,12,999,99,99,0.97,5.88,4.58,34,9999,999,25.6,999,99,99
2010,7,5,11,42,999,99,99,0.95,6.25,4.63,30,9999,999,25.6,999,99,99
2010,7,5,12,12,999,99,99,0.95,6.25,4.61,30,9999,999,25.6,999,99,99
2010,7,5,12,42,999,99,99,0.92,7.69,4.55,41,9999,999,25.5,999,99,99
2010,7,5,13,12,999,99,99,0.97,5,4.54,28,9999,999,25.5,999,99,99
2010,7,5,13,42,999,99,99,0.97,8.33,4.66,44,9999,999,25.5,999,99,99
2010,7,5,14,12,999,99,99,1.05,6.25,4.72,34,9999,999,25.5,999,99,99
2010,7,5,14,42,999,99,99,0.95,5.26,4.53,23,9999,999,25.5,999,99,99
2010,7,5,15,12,999,99,99,1.03,5.56,4.79,34,9999,999,25.6,999,99,99
2010,7,5,15,42,999,99,99,1.12,5.26,4.68,37,9999,999,25.6,999,99,99
2010,7,5,16,12,999,99,99,1.18,5.88,4.85,30,9999,999,25.6,999,99,99
2010,7,5,16,42,999,99,99,1.1,5.56,4.79,34,9999,999,25.6,999,99,99
2010,7,5,17,12,999,99,99,1.19,5.56,4.82,34,9999,999,25.6,999,99,99
2010,7,5,17,42,999,99,99,1.15,5.88,4.82,34,9999,999,25.6,999,99,99
2010,7,5,18,12,999,99,99,1.04,5.56,4.78,45,9999,999,25.6,999,99,99
2010,7,5,18,42,999,99,99,1.13,5.88,5.08,38,9999,999,25.6,999,99,99
2010,7,5,19,12,999,99,99,1.09,5.56,4.87,35,9999,999,25.6,999,99,99
2010,7,5,19,42,999,99,99,1.04,5.26,4.63,37,9999,999,25.6,999,99,99
2010,7,5,20,12,999,99,99,1.06,5.88,4.64,45,9999,999,25.6,999,99,99
2010,7,5,20,42,999,99,99,1.02,6.25,4.53,35,9999,999,25.6,999,99,99
2010,7,5,21,12,999,99,99,1.01,5.56,4.42,42,9999,999,25.6,999,99,99
2010,7,5,21,42,999,99,99,1.06,5.26,4.49,38,9999,999,25.6,999,99,99
2010,7,5,22,12,999,99,99,1,5.26,4.43,34,9999,999,25.6,999,99,99
2010,7,5,22,42,999,99,99,1.02,5.88,4.49,34,9999,999,25.6,999,99,99
2010,7,5,23,12,999,99,99,0.97,8.33,4.41,51,9999,999,25.6,999,99,99
2010,7,5,23,42,999,99,99,0.97,5.56,4.19,42,9999,999,25.6,999,99,99
2010,7,6,0,12,999,99,99,1.03,5.26,4.51,38,9999,999,25.6,999,99,99
2010,7,6,0,42,999,99,99,0.99,5.56,4.43,35,9999,999,25.6,999,99,99
2010,7,6,1,12,999,99,99,1.03,5.56,4.35,35,9999,999,25.6,999,99,99
2010,7,6,1,42,999,99,99,1.08,5.56,4.57,40,9999,999,25.7,999,99,99
2010,7,6,2,12,999,99,99,1.04,5.88,4.53,44,9999,999,25.7,999,99,99
2010,7,6,2,42,999,99,99,1.1,5.88,4.38,37,9999,999,25.7,999,99,99
2010,7,6,3,12,999,99,99,1.05,5.26,4.49,41,9999,999,25.7,999,99,99
2010,7,6,3,42,999,99,99,1.02,5.88,4.66,41,9999,999,25.7,999,99,99
2010,7,6,4,12,999,99,99,1.05,6.25,4.65,44,9999,999,25.7,999,99,99
2010,7,6,4,42,999,99,99,1.1,5.56,4.66,44,9999,999,25.6,999,99,99
2010,7,6,5,12,999,99,99,1.02,5.88,4.46,44,9999,999,25.6,999,99,99
2010,7,6,6,12,999,99,99,1,5.88,4.25,37,9999,999,25.6,999,99,99
2010,7,6,6,42,999,99,99,1.04,5.56,4.42,38,9999,999,25.6,999,99,99
2010,7,6,7,12,999,99,99,1.02,5.56,4.42,42,9999,999,25.6,999,99,99
2010,7,6,7,42,999,99,99,0.98,5.56,4.32,44,9999,999,25.6,999,99,99
2010,7,6,8,12,999,99,99,0.97,5.56,4.29,35,9999,999,25.6,999,99,99
2010,7,6,8,42,999,99,99,1.02,5.56,4.13,42,9999,999,25.6,999,99,99
2010,7,6,9,12,999,99,99,1,5.88,4.13,33,9999,999,25.6,999,99,99
2010,7,6,9,42,999,99,99,0.94,5.88,4.18,47,9999,999,25.6,999,99,99
2010,7,6,10,12,999,99,99,1.03,5.56,4.14,40,9999,999,25.6,999,99,99
2010,7,6,10,42,999,99,99,1.01,5.88,4.33,42,9999,999,25.6,999,99,99
2010,7,6,11,12,999,99,99,0.98,5.56,4.27,42,9999,999,25.5,999,99,99
2010,7,6,11,42,999,99,99,1.02,5.88,4.32,44,9999,999,25.6,999,99,99
2010,7,6,12,12,999,99,99,1.01,5.88,4.13,38,9999,999,25.6,999,99,99
2010,7,6,12,42,999,99,99,1.01,5.88,4.4,35,9999,999,25.5,999,99,99
2010,7,6,13,12,999,99,99,1.05,5.88,4.38,40,9999,999,25.5,999,99,99
2010,7,6,13,42,999,99,99,1.03,5.88,4.51,38,9999,999,25.5,999,99,99
2010,7,6,14,42,999,99,99,1,5.26,4.51,31,9999,999,25.5,999,99,99
2010,7,6,15,12,999,99,99,0.91,5.88,4.53,40,9999,999,25.5,999,99,99
2010,7,6,15,42,999,99,99,0.97,5.88,4.78,41,9999,999,25.5,999,99,99
2010,7,6,16,12,999,99,99,1.02,6.25,4.98,42,9999,999,25.5,999,99,99
2010,7,6,16,42,999,99,99,0.95,6.25,4.99,45,9999,999,25.5,999,99,99
2010,7,6,17,12,999,99,99,0.98,6.67,5.07,48,9999,999,25.5,999,99,99
2010,7,6,17,42,999,99,99,1.01,5.88,5.07,47,9999,999,25.5,999,99,99
2010,7,6,18,12,999,99,99,1,5.88,5.02,45,9999,999,25.5,999,99,99
2010,7,6,18,42,999,99,99,0.97,5.56,5.04,45,9999,999,25.6,999,99,99
2010,7,6,19,12,999,99,99,0.99,5.88,5.07,47,9999,999,25.6,999,99,99
2010,7,6,19,42,999,99,99,0.94,6.25,4.63,44,9999,999,25.6,999,99,99
2010,7,6,20,12,999,99,99,1,5.56,4.6,45,9999,999,25.6,999,99,99
2010,7,6,20,42,999,99,99,0.97,5.88,4.48,34,9999,999,25.6,999,99,99
2010,7,6,21,12,999,99,99,1.01,5.88,4.5,48,9999,999,25.6,999,99,99
2010,7,6,21,42,999,99,99,1,5.88,4.44,41,9999,999,25.6,999,99,99
2010,7,6,22,12,999,99,99,0.98,5.88,4.49,38,9999,999,25.7,999,99,99
2010,7,6,22,42,999,99,99,1,5.56,4.54,37,9999,999,25.7,999,99,99
2010,7,6,23,12,999,99,99,0.94,5.88,4.43,47,9999,999,25.7,999,99,99
2010,7,6,23,42,999,99,99,0.92,6.25,4.29,45,9999,999,25.7,999,99,99
2010,7,7,0,12,999,99,99,0.99,5.88,4.2,48,9999,999,25.7,999,99,99
2010,7,7,1,12,999,99,99,0.89,5,4.13,41,9999,999,25.7,999,99,99
2010,7,7,1,42,999,99,99,0.92,5.88,4.14,45,9999,999,25.7,999,99,99
2010,7,7,2,12,999,99,99,0.93,5.88,4.18,52,9999,999,25.7,999,99,99
2010,7,7,2,42,999,99,99,0.87,5.56,4.1,40,9999,999,25.7,999,99,99
2010,7,7,3,12,999,99,99,0.84,5.56,4.06,42,9999,999,25.7,999,99,99
2010,7,7,3,42,999,99,99,0.89,5.88,4.31,41,9999,999,25.7,999,99,99
2010,7,7,4,12,999,99,99,0.82,5.56,4.18,42,9999,999,25.7,999,99,99
2010,7,7,4,42,999,99,99,0.78,6.25,4.21,40,9999,999,25.7,999,99,99
2010,7,7,5,12,999,99,99,0.8,5.88,4.3,40,9999,999,25.7,999,99,99
2010,7,7,5,42,999,99,99,0.83,6.67,4.23,35,9999,999,25.7,999,99,99
2010,7,7,6,12,999,99,99,0.85,5.88,4.18,35,9999,999,25.7,999,99,99
2010,7,7,6,42,999,99,99,0.88,7.14,4.15,38,9999,999,25.6,999,99,99
2010,7,7,7,12,999,99,99,0.88,5.26,4.14,30,9999,999,25.6,999,99,99
2010,7,7,7,42,999,99,99,0.92,4.76,4.15,34,9999,999,25.6,999,99,99
2010,7,7,8,12,999,99,99,0.93,6.67,4.43,38,9999,999,25.6,999,99,99
2010,7,7,8,42,999,99,99,0.9,5.56,4.38,41,9999,999,25.6,999,99,99
2010,7,7,9,12,999,99,99,0.95,6.67,4.46,40,9999,999,25.6,999,99,99
2010,7,7,9,42,999,99,99,0.9,6.67,4.29,35,9999,999,25.6,999,99,99
2010,7,7,10,12,999,99,99,0.91,6.67,4.23,38,9999,999,25.6,999,99,99
2010,7,7,10,42,999,99,99,0.91,5.88,4.32,41,9999,999,25.6,999,99,99
2010,7,7,11,12,999,99,99,0.91,5,4.22,35,9999,999,25.6,999,99,99
2010,7,7,11,42,999,99,99,0.91,5.56,4.24,40,9999,999,25.6,999,99,99
2010,7,7,12,12,999,99,99,0.94,5.26,4.22,33,9999,999,25.6,999,99,99
2010,7,7,12,42,999,99,99,0.88,5.26,4.12,37,9999,999,25.6,999,99,99
2010,7,7,13,12,999,99,99,0.91,5.88,4.14,38,9999,999,25.6,999,99,99
2010,7,7,13,42,999,99,99,0.94,5.26,4.19,35,9999,999,25.6,999,99,99
2010,7,7,14,12,999,99,99,0.99,4.76,4.23,31,9999,999,25.6,999,99,99
2010,7,7,14,42,999,99,99,1.01,5,4.55,38,9999,999,25.6,999,99,99
2010,7,7,15,12,999,99,99,0.91,4.55,4.72,37,9999,999,25.6,999,99,99
2010,7,7,15,42,999,99,99,0.91,7.69,4.99,41,9999,999,25.6,999,99,99
2010,7,7,16,12,999,99,99,0.95,7.69,4.96,40,9999,999,25.6,999,99,99
2010,7,7,16,42,999,99,99,0.96,5.56,5.01,37,9999,999,25.6,999,99,99
2010,7,7,17,12,999,99,99,0.97,5.56,4.71,41,9999,999,25.6,999,99,99
2010,7,7,17,42,999,99,99,1.03,5.88,4.96,40,9999,999,25.6,999,99,99
2010,7,7,18,12,999,99,99,1.01,7.14,4.8,34,9999,999,25.6,999,99,99
2010,7,7,18,42,999,99,99,1.07,6.67,5.14,38,9999,999,25.6,999,99,99
2010,7,7,19,12,999,99,99,1.02,6.25,5.23,40,9999,999,25.6,999,99,99
2010,7,7,19,42,999,99,99,0.99,7.14,5.16,34,9999,999,25.6,999,99,99
2010,7,7,20,12,999,99,99,0.98,7.69,5,35,9999,999,25.7,999,99,99
2010,7,7,20,42,999,99,99,0.94,6.67,4.85,44,9999,999,25.7,999,99,99
2010,7,7,21,12,999,99,99,1.05,6.67,4.92,37,9999,999,25.7,999,99,99
2010,7,7,21,42,999,99,99,1.01,5.26,4.92,40,9999,999,25.7,999,99,99
2010,7,7,22,12,999,99,99,1.01,6.67,4.81,31,9999,999,25.8,999,99,99
2010,7,7,22,42,999,99,99,1.02,7.14,4.9,37,9999,999,25.8,999,99,99
2010,7,7,23,12,999,99,99,1,6.25,4.68,34,9999,999,25.8,999,99,99
2010,7,7,23,42,999,99,99,0.9,6.25,4.42,33,9999,999,25.8,999,99,99
2010,7,8,0,12,999,99,99,0.93,5.56,4.42,30,9999,999,25.8,999,99,99
2010,7,8,0,42,999,99,99,0.94,7.69,4.41,31,9999,999,25.8,999,99,99
2010,7,8,1,12,999,99,99,0.88,7.14,4.34,37,9999,999,25.8,999,99,99
2010,7,8,1,42,999,99,99,0.94,7.69,4.61,41,9999,999,25.8,999,99,99
2010,7,8,2,12,999,99,99,1.01,6.67,4.69,31,9999,999,25.8,999,99,99
2010,7,8,2,42,999,99,99,0.97,7.14,4.53,35,9999,999,25.8,999,99,99
2010,7,8,3,12,999,99,99,0.97,7.69,4.57,30,9999,999,25.8,999,99,99
2010,7,8,3,42,999,99,99,0.97,5.88,4.65,25,9999,999,25.8,999,99,99
2010,7,8,4,12,999,99,99,0.98,7.69,4.87,37,9999,999,25.8,999,99,99
2010,7,8,4,42,999,99,99,0.96,7.69,4.85,37,9999,999,25.8,999,99,99
2010,7,8,5,12,999,99,99,0.96,7.69,4.96,28,9999,999,25.8,999,99,99
2010,7,8,5,42,999,99,99,0.94,7.14,4.96,24,9999,999,25.8,999,99,99
2010,7,8,6,12,999,99,99,0.95,6.67,4.97,25,9999,999,25.7,999,99,99
2010,7,8,6,42,999,99,99,0.89,7.14,4.71,25,9999,999,25.7,999,99,99
2010,7,8,7,12,999,99,99,0.91,6.67,4.83,24,9999,999,25.7,999,99,99
2010,7,8,7,42,999,99,99,0.98,6.25,4.9,27,9999,999,25.7,999,99,99
2010,7,8,8,42,999,99,99,1,6.25,4.63,33,9999,999,25.7,999,99,99
2010,7,8,9,12,999,99,99,0.98,5.88,4.41,30,9999,999,25.6,999,99,99
2010,7,8,9,42,999,99,99,1.03,7.69,4.62,30,9999,999,25.6,999,99,99
2010,7,8,10,12,999,99,99,1.03,5.88,4.62,31,9999,999,25.6,999,99,99
2010,7,8,10,42,999,99,99,1.02,7.69,4.68,33,9999,999,25.6,999,99,99
2010,7,8,11,12,999,99,99,1.06,5.88,4.48,38,9999,999,25.6,999,99,99
2010,7,8,11,42,999,99,99,1.05,6.67,4.59,33,9999,999,25.6,999,99,99
2010,7,8,12,42,999,99,99,1.03,5.88,4.59,40,9999,999,25.6,999,99,99
2010,7,8,13,12,999,99,99,0.95,5.56,4.6,42,9999,999,25.6,999,99,99
2010,7,8,13,42,999,99,99,0.95,5.88,4.47,35,9999,999,25.6,999,99,99
2010,7,8,14,12,999,99,99,1.03,5.88,4.51,30,9999,999,25.6,999,99,99
2010,7,8,14,42,999,99,99,1.07,6.67,4.56,27,9999,999,25.6,999,99,99
2010,7,8,15,12,999,99,99,1.1,6.25,4.58,30,9999,999,25.6,999,99,99
2010,7,8,15,42,999,99,99,1.1,6.25,4.86,25,9999,999,25.6,999,99,99
2010,7,8,16,12,999,99,99,1.06,5.88,4.82,34,9999,999,25.6,999,99,99
2010,7,8,16,42,999,99,99,1.11,5.88,4.86,38,9999,999,25.6,999,99,99
2010,7,8,17,12,999,99,99,1.14,6.25,5.14,38,9999,999,25.6,999,99,99
2010,7,8,17,42,999,99,99,1.13,6.67,5.27,42,9999,999,25.6,999,99,99
2010,7,8,18,12,999,99,99,1.19,7.14,5.34,41,9999,999,25.6,999,99,99
2010,7,8,18,42,999,99,99,1.15,7.14,5.23,47,9999,999,25.6,999,99,99
2010,7,8,19,12,999,99,99,1.15,7.14,5.14,44,9999,999,25.6,999,99,99
2010,7,8,19,42,999,99,99,1.17,6.25,4.96,49,9999,999,25.6,999,99,99
2010,7,8,20,12,999,99,99,1.21,6.67,4.96,44,9999,999,25.6,999,99,99
2010,7,8,20,42,999,99,99,1.24,5.88,4.87,44,9999,999,25.6,999,99,99
2010,7,8,21,12,999,99,99,1.15,6.25,4.81,35,9999,999,25.6,999,99,99
2010,7,8,21,42,999,99,99,1.23,6.67,4.94,42,9999,999,25.6,999,99,99
2010,7,8,22,12,999,99,99,1.19,7.14,4.83,49,9999,999,25.6,999,99,99
2010,7,8,22,42,999,99,99,1.22,6.67,4.88,40,9999,999,25.7,999,99,99
2010,7,8,23,12,999,99,99,1.35,7.14,4.87,44,9999,999,25.7,999,99,99
2010,7,8,23,42,999,99,99,1.25,6.67,4.71,41,9999,999,25.7,999,99,99
2010,7,9,0,12,999,99,99,1.16,6.67,4.62,47,9999,999,25.7,999,99,99
2010,7,9,0,42,999,99,99,1.29,6.25,4.66,47,9999,999,25.7,999,99,99
2010,7,9,1,12,999,99,99,1.19,6.67,4.6,44,9999,999,25.7,999,99,99
2010,7,9,1,42,999,99,99,1.18,5.88,4.85,37,9999,999,25.7,999,99,99
2010,7,9,2,12,999,99,99,1.15,7.14,4.83,38,9999,999,25.7,999,99,99
2010,7,9,2,42,999,99,99,1.06,6.25,4.64,44,9999,999,25.7,999,99,99
2010,7,9,3,12,999,99,99,1.11,7.14,4.8,38,9999,999,25.7,999,99,99
2010,7,9,3,42,999,99,99,0.99,6.67,4.56,37,9999,999,25.7,999,99,99
2010,7,9,4,12,999,99,99,1.02,6.25,4.7,44,9999,999,25.7,999,99,99
2010,7,9,4,42,999,99,99,1.02,6.25,4.72,37,9999,999,25.7,999,99,99
2010,7,9,5,12,999,99,99,1.04,6.25,4.8,37,9999,999,25.6,999,99,99
2010,7,9,5,42,999,99,99,0.98,6.25,4.82,34,9999,999,25.6,999,99,99
2010,7,9,6,12,999,99,99,0.93,5.56,4.66,31,9999,999,25.6,999,99,99
2010,7,9,6,42,999,99,99,1.02,6.67,4.68,37,9999,999,25.6,999,99,99
2010,7,9,7,12,999,99,99,1.06,5.88,4.66,33,9999,999,25.6,999,99,99
2010,7,9,7,42,999,99,99,1.1,6.25,4.69,45,9999,999,25.6,999,99,99
2010,7,9,8,12,999,99,99,1.09,6.25,4.76,42,9999,999,25.6,999,99,99
2010,7,9,8,42,999,99,99,1.02,6.67,4.85,48,9999,999,25.6,999,99,99
2010,7,9,9,12,999,99,99,0.99,6.25,5,47,9999,999,25.6,999,99,99
2010,7,9,9,42,999,99,99,1.07,5.56,4.82,40,9999,999,25.6,999,99,99
2010,7,9,10,12,999,99,99,1.06,4.76,4.61,42,9999,999,25.6,999,99,99
2010,7,9,10,42,999,99,99,1.12,6.67,4.79,37,9999,999,25.6,999,99,99
2010,7,9,11,12,999,99,99,1.23,6.67,4.58,44,9999,999,25.6,999,99,99
2010,7,9,11,42,999,99,99,1.16,5.56,4.49,44,9999,999,25.6,999,99,99
2010,7,9,12,12,999,99,99,1.1,5.88,4.45,41,9999,999,25.6,999,99,99
2010,7,9,12,42,999,99,99,1.13,5.26,4.45,42,9999,999,25.6,999,99,99
2010,7,9,13,42,999,99,99,1.18,5.88,4.43,41,9999,999,25.6,999,99,99
2010,7,9,14,12,999,99,99,1.15,6.25,4.55,38,9999,999,25.6,999,99,99
2010,7,9,14,42,999,99,99,1.15,6.25,4.77,42,9999,999,25.6,999,99,99
2010,7,9,15,12,999,99,99,1.13,6.25,4.89,42,9999,999,25.6,999,99,99
2010,7,9,15,42,999,99,99,1.14,5.56,4.87,40,9999,999,25.6,999,99,99
2010,7,9,16,12,999,99,99,1.17,5.88,4.74,37,9999,999,25.6,999,99,99
2010,7,9,16,42,999,99,99,1.2,4.76,4.83,30,9999,999,25.6,999,99,99
2010,7,9,17,12,999,99,99,1.19,5.26,5.2,41,9999,999,25.6,999,99,99
2010,7,9,17,42,999,99,99,1.21,5.88,5.23,40,9999,999,25.5,999,99,99
2010,7,9,18,12,999,99,99,1.26,7.69,5.14,40,9999,999,25.5,999,99,99
2010,7,9,18,42,999,99,99,1.36,10.53,5.31,41,9999,999,25.5,999,99,99
2010,7,9,19,12,999,99,99,1.36,5.88,5.18,38,9999,999,25.5,999,99,99
2010,7,9,19,42,999,99,99,1.29,5.88,5.45,48,9999,999,25.6,999,99,99
2010,7,9,22,12,999,99,99,1.2,5.56,4.95,38,9999,999,25.6,999,99,99
2010,7,9,22,42,999,99,99,1.22,6.25,4.91,38,9999,999,25.6,999,99,99
2010,7,9,23,12,999,99,99,1.2,5.88,4.87,40,9999,999,25.6,999,99,99
2010,7,9,23,42,999,99,99,1.24,6.25,4.9,41,9999,999,25.6,999,99,99
2010,7,10,0,12,999,99,99,1.24,5.88,4.71,38,9999,999,25.6,999,99,99
2010,7,10,0,42,999,99,99,1.15,6.25,4.42,35,9999,999,25.6,999,99,99
2010,7,10,1,42,999,99,99,1.26,6.25,4.6,42,9999,999,25.6,999,99,99
2010,7,10,2,12,999,99,99,1.16,6.25,4.4,42,9999,999,25.6,999,99,99
2010,7,10,2,42,999,99,99,1.15,5.88,4.66,47,9999,999,25.6,999,99,99
2010,7,10,3,12,999,99,99,1.13,6.25,4.7,35,9999,999,25.6,999,99,99
2010,7,10,3,42,999,99,99,1.13,6.25,4.72,42,9999,999,25.6,999,99,99
2010,7,10,4,12,999,99,99,1.17,6.25,4.86,34,9999,999,25.6,999,99,99
2010,7,10,4,42,999,99,99,1.18,7.14,4.76,31,9999,999,25.6,999,99,99
2010,7,10,5,12,999,99,99,1.25,6.25,4.66,34,9999,999,25.5,999,99,99
2010,7,10,5,42,999,99,99,1.23,6.25,4.89,38,9999,999,25.5,999,99,99
2010,7,10,6,12,999,99,99,1.15,5.88,5.08,30,9999,999,25.6,999,99,99
2010,7,10,6,42,999,99,99,1.1,6.67,5.04,30,9999,999,25.6,999,99,99
2010,7,10,7,12,999,99,99,1.17,6.67,5.14,33,9999,999,25.6,999,99,99
2010,7,10,7,42,999,99,99,1.19,6.25,5.06,34,9999,999,25.6,999,99,99
2010,7,10,8,12,999,99,99,1.26,7.14,5.15,33,9999,999,25.6,999,99,99
2010,7,10,8,42,999,99,99,1.33,6.67,5.13,44,9999,999,25.6,999,99,99
2010,7,10,9,12,999,99,99,1.32,7.69,5.08,37,9999,999,25.6,999,99,99
2010,7,10,9,42,999,99,99,1.43,7.14,5.39,44,9999,999,25.6,999,99,99
2010,7,10,10,12,999,99,99,1.4,6.67,5.39,38,9999,999,25.6,999,99,99
2010,7,10,10,42,999,99,99,1.39,7.14,5.28,31,9999,999,25.6,999,99,99
2010,7,10,11,12,999,99,99,1.5,7.14,5.36,35,9999,999,25.6,999,99,99
2010,7,10,11,42,999,99,99,1.4,5.88,5.15,40,9999,999,25.6,999,99,99
2010,7,10,12,12,999,99,99,1.46,6.25,5.08,48,9999,999,25.6,999,99,99
2010,7,10,12,42,999,99,99,1.48,7.14,5.2,42,9999,999,25.6,999,99,99
2010,7,10,13,12,999,99,99,1.44,6.67,5.18,42,9999,999,25.6,999,99,99
2010,7,10,13,42,999,99,99,1.5,7.14,5.1,38,9999,999,25.6,999,99,99
2010,7,10,14,12,999,99,99,1.51,6.67,5.13,47,9999,999,25.6,999,99,99
2010,7,10,14,42,999,99,99,1.44,7.14,5.13,42,9999,999,25.6,999,99,99
2010,7,10,15,12,999,99,99,1.38,7.69,5.16,41,9999,999,25.5,999,99,99
2010,7,10,15,42,999,99,99,1.38,7.69,5.38,37,9999,999,25.5,999,99,99
2010,7,10,16,12,999,99,99,1.3,7.69,5.54,47,9999,999,25.5,999,99,99
2010,7,10,16,42,999,99,99,1.32,7.14,5.68,40,9999,999,25.5,999,99,99
2010,7,10,17,12,999,99,99,1.38,7.69,5.3,40,9999,999,25.5,999,99,99
2010,7,10,17,42,999,99,99,1.42,7.69,5.76,42,9999,999,25.5,999,99,99
2010,7,10,18,12,999,99,99,1.31,7.14,5.81,37,9999,999,25.5,999,99,99
2010,7,10,18,42,999,99,99,1.36,7.69,5.86,35,9999,999,25.6,999,99,99
2010,7,10,19,12,999,99,99,1.53,7.69,5.83,41,9999,999,25.6,999,99,99
2010,7,10,19,42,999,99,99,1.56,7.69,5.95,42,9999,999,25.6,999,99,99
2010,7,10,20,12,999,99,99,1.55,7.69,6.19,41,9999,999,25.6,999,99,99
2010,7,10,20,42,999,99,99,1.48,7.69,5.95,35,9999,999,25.6,999,99,99
2010,7,10,21,12,999,99,99,1.51,7.14,5.79,37,9999,999,25.6,999,99,99
2010,7,10,21,42,999,99,99,1.61,7.14,5.71,38,9999,999,25.6,999,99,99
2010,7,10,22,12,999,99,99,1.67,7.14,5.72,44,9999,999,25.6,999,99,99
2010,7,10,22,42,999,99,99,1.7,7.69,5.68,42,9999,999,25.6,999,99,99
2010,7,10,23,12,999,99,99,1.75,7.14,5.62,38,9999,999,25.6,999,99,99
2010,7,10,23,42,999,99,99,1.72,7.69,5.69,44,9999,999,25.6,999,99,99
2010,7,11,0,12,999,99,99,1.73,7.69,5.84,45,9999,999,25.7,999,99,99
2010,7,11,0,42,999,99,99,1.59,7.69,5.7,44,9999,999,25.7,999,99,99
2010,7,11,1,12,999,99,99,1.54,7.69,5.52,41,9999,999,25.7,999,99,99
2010,7,11,1,42,999,99,99,1.53,7.69,5.21,41,9999,999,25.7,999,99,99
2010,7,11,2,12,999,99,99,1.6,7.14,5.23,35,9999,999,25.7,999,99,99
2010,7,11,2,42,999,99,99,1.67,7.14,5.49,35,9999,999,25.7,999,99,99
2010,7,11,3,12,999,99,99,1.52,7.69,5.22,41,9999,999,25.7,999,99,99
2010,7,11,3,42,999,99,99,1.61,8.33,5.37,34,9999,999,25.7,999,99,99
2010,7,11,4,12,999,99,99,1.65,7.69,5.48,40,9999,999,25.7,999,99,99
2010,7,11,4,42,999,99,99,1.63,8.33,5.61,33,9999,999,25.6,999,99,99
2010,7,11,5,12,999,99,99,1.58,7.69,5.71,35,9999,999,25.6,999,99,99
2010,7,11,5,42,999,99,99,1.58,8.33,5.73,31,9999,999,25.6,999,99,99
2010,7,11,6,42,999,99,99,1.63,7.69,6.03,31,9999,999,25.6,999,99,99
2010,7,11,7,12,999,99,99,1.63,7.69,6.01,28,9999,999,25.6,999,99,99
2010,7,11,7,42,999,99,99,1.54,7.69,5.9,24,9999,999,25.6,999,99,99
2010,7,11,8,12,999,99,99,1.7,8.33,5.86,27,9999,999,25.6,999,99,99
2010,7,11,8,42,999,99,99,1.61,8.33,5.83,24,9999,999,25.6,999,99,99
2010,7,11,9,12,999,99,99,1.83,7.69,6.17,31,9999,999,25.6,999,99,99
2010,7,11,9,42,999,99,99,1.75,7.69,6.06,35,9999,999,25.6,999,99,99
2010,7,11,10,12,999,99,99,1.85,7.69,6.14,31,9999,999,25.6,999,99,99
2010,7,11,10,42,999,99,99,1.66,8.33,6.05,25,9999,999,25.6,999,99,99
2010,7,11,11,12,999,99,99,1.81,7.69,6.04,40,9999,999,25.6,999,99,99
2010,7,11,11,42,999,99,99,1.81,7.69,6.02,33,9999,999,25.6,999,99,99
2010,7,11,12,12,999,99,99,1.82,8.33,6.14,34,9999,999,25.6,999,99,99
2010,7,11,12,42,999,99,99,1.69,7.69,6.04,35,9999,999,25.5,999,99,99
2010,7,11,13,12,999,99,99,1.76,7.69,6.08,31,9999,999,25.5,999,99,99
2010,7,11,13,42,999,99,99,1.76,7.69,5.96,41,9999,999,25.5,999,99,99
2010,7,11,14,12,999,99,99,1.63,7.69,5.79,34,9999,999,25.5,999,99,99
2010,7,11,14,42,999,99,99,1.67,7.69,5.8,41,9999,999,25.5,999,99,99
2010,7,11,15,12,999,99,99,1.68,7.69,5.94,34,9999,999,25.5,999,99,99
2010,7,11,15,42,999,99,99,1.71,7.69,5.91,33,9999,999,25.5,999,99,99
