,year,event,round,heat,name,scores
0,2008,Billabong Pipeline Masters,Round 2,Heat 1 ,Kamalei Alexander,"[6.33, 3.0, 5.57, 5.07, 0.67]"
1,2008,Billabong Pipeline Masters,Round 2,Heat 1 ,Mikael Picon,"[2.67, 1.0, 5.17, 5.77, 5.9, 4.43]"
2,2008,Billabong Pipeline Masters,Round 2,Heat 2 ,Evan Valiere,"[2.67, 0.57, 1.57, 5.5, 1.67, 1.37, 9.07]"
3,2008,Billabong Pipeline Masters,Round 2,Heat 2 ,Mick Campbell,"[1.5, 3.17, 5.67, 1.0, 8.67]"
4,2008,Billabong Pipeline Masters,Round 2,Heat 3 ,Jamie O'Brien,"[5.0, 6.0, 1.33, 3.83, 1.73, 2.23, 5.73, 9.0]"
5,2008,Billabong Pipeline Masters,Round 2,Heat 3 ,Roy Powers,"[4.17, 6.67, 2.2]"
6,2008,Billabong Pipeline Masters,Round 2,Heat 4 ,Chris Ward,"[4.5, 2.83, 9.93, 5.17, 1.07, 0.93, 2.33, 9.97, 1.83, 1.77]"
7,2008,Billabong Pipeline Masters,Round 2,Heat 4 ,Tory Barron,"[1.17, 8.33, 0.93, 1.9, 3.4]"
8,2008,Billabong Pipeline Masters,Round 2,Heat 5 ,Damien Hobgood,"[4.83, 2.5, 5.5, 5.57, 4.5, 8.83, 6.4]"
9,2008,Billabong Pipeline Masters,Round 2,Heat 5 ,Dave Wassel,"[1.5, 0.2, 2.2, 0.53, 3.83, 6.07]"
10,2008,Billabong Pipeline Masters,Round 2,Heat 6 ,Dusty Payne,"[1.17, 1.6, 0.73, 2.17, 1.73, 8.83, 2.93, 6.33, 8.33, 6.83]"
11,2008,Billabong Pipeline Masters,Round 2,Heat 6 ,Heitor Alves,"[1.07, 0.43, 2.0, 3.5, 0.83, 8.37]"
12,2008,Billabong Pipeline Masters,Round 2,Heat 7 ,Daniel Wills,"[7.83, 0.43, 1.8, 8.43, 5.17, 6.67, 0.97]"
13,2008,Billabong Pipeline Masters,Round 2,Heat 7 ,Leonardo Neves,"[1.5, 1.7, 1.4, 0.83, 5.33, 0.23, 6.77, 3.1]"
14,2008,Billabong Pipeline Masters,Round 2,Heat 8 ,Ezra Sitt,"[6.33, 1.1, 5.33, 1.17, 6.67]"
15,2008,Billabong Pipeline Masters,Round 2,Heat 8 ,Dayyan Neve,"[0.67, 3.67, 7.17, 2.93, 2.07]"
16,2008,Billabong Pipeline Masters,Round 2,Heat 9 ,Kieren Perrow,"[8.33, 2.33, 9.17, 4.0]"
17,2008,Billabong Pipeline Masters,Round 2,Heat 9 ,John John Florence,"[6.17, 1.67, 0.83, 6.5, 8.33]"
18,2008,Billabong Pipeline Masters,Round 2,Heat 10 ,Aritz Aranburu,"[1.9, 4.83, 0.9, 9.67, 6.57]"
19,2008,Billabong Pipeline Masters,Round 2,Heat 10 ,Pancho Sullivan,"[4.0, 2.5, 5.33, 0.83, 1.83, 8.67, 7.17, 2.17]"
20,2008,Billabong Pipeline Masters,Round 2,Heat 11 ,Tim Reyes,"[0.6, 8.0]"
21,2008,Billabong Pipeline Masters,Round 2,Heat 11 ,Mark Healey,"[1.67, 1.17, 2.27]"
22,2008,Billabong Pipeline Masters,Round 2,Heat 12 ,Marcus Hickman,"[0.2, 2.0, 1.93, 2.9, 6.5, 5.33, 1.2]"
23,2008,Billabong Pipeline Masters,Round 2,Heat 12 ,Ben Dunn,"[4.67, 0.43, 0.73, 5.13]"
24,2008,Billabong Pipeline Masters,Round 2,Heat 13 ,Bruce Irons,"[1.33, 7.67, 2.67, 9.87, 2.1, 7.33]"
25,2008,Billabong Pipeline Masters,Round 2,Heat 13 ,Torrey Meister,"[3.67, 0.33, 9.7, 2.67, 2.87]"
26,2008,Billabong Pipeline Masters,Round 2,Heat 14 ,Kekoa Bacalso,"[7.17, 7.67, 0.77, 7.43, 1.93]"
27,2008,Billabong Pipeline Masters,Round 2,Heat 14 ,Makuakai Rothman,"[2.5, 0.63, 5.5, 7.0, 5.67, 1.93]"
28,2008,Billabong Pipeline Masters,Round 2,Heat 15 ,Shane Dorian,"[5.17, 1.17, 7.83]"
29,2008,Billabong Pipeline Masters,Round 2,Heat 15 ,Gregoire Sylvain,"[5.17, 7.83]"
30,2008,Billabong Pipeline Masters,Round 2,Heat 16 ,Dean Morrison,"[1.33, 0.67, 0.73, 0.33, 1.6, 1.67, 9.73, 4.5]"
31,2008,Billabong Pipeline Masters,Round 2,Heat 16 ,Jesse Merle-Jones,"[1.33, 1.77, 2.57, 1.23, 4.67]"
32,2008,Billabong Pipeline Masters,Round 1,Heat 1 ,Kamalei Alexander,"[8.83, 6.83, 1.5]"
33,2008,Billabong Pipeline Masters,Round 1,Heat 1 ,Daniel Ross,"[9.93, 1.23]"
34,2008,Billabong Pipeline Masters,Round 1,Heat 2 ,Jesse Merle-Jones,"[2.83, 0.2, 1.57, 7.17]"
35,2008,Billabong Pipeline Masters,Round 1,Heat 2 ,Tj Barron,"[3.5, 1.83, 2.77, 0.27, 2.9, 1.8, 4.83, 0.5]"
36,2008,Billabong Pipeline Masters,Round 1,Heat 3 ,Ezra Sitt,"[1.33, 7.5, 3.83]"
37,2008,Billabong Pipeline Masters,Round 1,Heat 3 ,Daniel Jones,"[1.17, 5.67, 1.67, 1.63, 2.83, 1.4, 1.97]"
38,2008,Billabong Pipeline Masters,Round 1,Heat 4 ,Tory Barron,"[4.33, 6.17, 0.9, 7.67, 5.67, 1.5, 3.43, 1.33]"
39,2008,Billabong Pipeline Masters,Round 1,Heat 4 ,Royden Bryson,"[0.6, 3.33, 2.5, 1.6, 4.67, 6.17, 2.1, 4.43, 0.73]"
40,2008,Billabong Pipeline Masters,Round 1,Heat 5 ,Aritz Aranburu,"[1.33, 9.33, 3.27, 5.67, 4.33]"
41,2008,Billabong Pipeline Masters,Round 1,Heat 5 ,Kalani Chapman,"[4.17, 0.77, 4.27, 1.0, 7.33]"
42,2008,Billabong Pipeline Masters,Round 1,Heat 6 ,Dave Wassel,"[9.67, 3.67, 1.93]"
43,2008,Billabong Pipeline Masters,Round 1,Heat 6 ,Ricky Basnett,"[3.17, 0.83, 6.0]"
44,2008,Billabong Pipeline Masters,Round 1,Heat 7 ,Evan Valiere,"[1.83, 3.67, 2.57, 6.0, 1.97, 1.77, 6.57]"
45,2008,Billabong Pipeline Masters,Round 1,Heat 7 ,Olamana Eleogram,"[0.27, 7.67, 0.33, 4.67, 0.83]"
46,2008,Billabong Pipeline Masters,Round 1,Heat 8 ,John John Florence,"[0.93, 7.33, 8.17, 1.73, 0.93, 9.73, 5.83, 0.87, 2.0, 3.83, 0.57]"
47,2008,Billabong Pipeline Masters,Round 1,Heat 8 ,Jay Thompson,"[1.33, 6.67, 1.0, 1.23, 7.73, 2.6, 1.13, 0.23, 0.67]"
48,2008,Billabong Pipeline Masters,Round 1,Heat 9 ,Torrey Meister,"[6.67, 6.17, 0.37, 1.17, 1.17, 6.67, 1.9, 0.27, 9.67]"
49,2008,Billabong Pipeline Masters,Round 1,Heat 9 ,Rodrigo Dornelles,"[5.33, 3.17, 1.33, 1.2]"
50,2008,Billabong Pipeline Masters,Round 1,Heat 10 ,Jamie O'Brien,"[2.17, 5.0, 6.67, 4.57, 7.83, 1.3, 1.6]"
51,2008,Billabong Pipeline Masters,Round 1,Heat 10 ,Dustin Barca,"[5.17, 1.07, 6.33, 1.27]"
52,2008,Billabong Pipeline Masters,Round 1,Heat 11 ,Mark Healey,"[2.0, 2.5, 4.17, 4.67, 1.47, 6.5]"
53,2008,Billabong Pipeline Masters,Round 1,Heat 11 ,Jihad Khodr,"[1.0, 0.93, 4.5, 3.23]"
54,2008,Billabong Pipeline Masters,Round 1,Heat 12 ,Dusty Payne,"[8.83, 8.77, 3.83, 5.17, 4.83]"
55,2008,Billabong Pipeline Masters,Round 1,Heat 12 ,Manoa Drollet,"[0.5, 4.17, 1.17, 2.83, 4.67, 6.33]"
56,2008,Billabong Pipeline Masters,Round 1,Heat 13 ,Daniel Wills,"[7.17, 3.0, 2.07, 8.33, 3.1, 7.27, 2.57]"
57,2008,Billabong Pipeline Masters,Round 1,Heat 13 ,Laurie Towner,"[3.17, 1.5, 4.67, 8.0, 2.5, 0.23]"
58,2008,Billabong Pipeline Masters,Round 1,Heat 14 ,Makuakai Rothman,"[5.67, 2.23, 1.77, 8.33, 8.23]"
59,2008,Billabong Pipeline Masters,Round 1,Heat 14 ,Teale Vanner,"[8.33, 8.23]"
60,2008,Billabong Pipeline Masters,Round 1,Heat 15 ,Shane Dorian,"[2.43, 8.93, 7.5, 0.97]"
61,2008,Billabong Pipeline Masters,Round 1,Heat 15 ,Gregoire Sylvain,"[8.93, 7.5]"
62,2008,Billabong Pipeline Masters,Round 1,Heat 16 ,Marcus Hickman,"[1.5, 6.33, 1.9, 1.47, 2.07, 1.27, 6.03, 1.57]"
63,2008,Billabong Pipeline Masters,Round 1,Heat 16 ,Mark Occhilupo,"[3.17, 3.17, 4.17, 3.3, 4.67, 4.0, 3.23, 4.37, 6.77]"
64,2008,Billabong Pipeline Masters,Round 3,Heat 1 ,Marcus Hickman,"[7.33, 3.17, 7.23, 1.1]"
65,2008,Billabong Pipeline Masters,Round 3,Heat 1 ,Mick Fanning,"[2.17, 0.4, 5.5, 8.33, 0.23]"
66,2008,Billabong Pipeline Masters,Round 3,Heat 2 ,Luke Stedman,"[0.33, 4.67, 2.67]"
67,2008,Billabong Pipeline Masters,Round 3,Heat 2 ,Damien Hobgood,"[1.83, 0.83, 3.67, 0.87]"
68,2008,Billabong Pipeline Masters,Round 3,Heat 3 ,Joel Parkinson,"[2.83, 8.67, 10.0, 0.23, 1.67, 10.0, 2.07]"
69,2008,Billabong Pipeline Masters,Round 3,Heat 3 ,Dusty Payne,"[1.17, 5.83, 9.33, 1.23, 0.57]"
70,2008,Billabong Pipeline Masters,Round 3,Heat 4 ,Tim Reyes,"[2.5, 7.0, 3.17, 7.83]"
71,2008,Billabong Pipeline Masters,Round 3,Heat 4 ,Freddy Patacchia Jr.,"[3.83, 6.73, 1.27, 0.97]"
72,2008,Billabong Pipeline Masters,Round 3,Heat 5 ,Kelly Slater,"[1.33, 1.1, 5.0, 8.17, 1.9, 0.23, 8.67, 9.1]"
73,2008,Billabong Pipeline Masters,Round 3,Heat 5 ,Ezra Sitt,"[1.23, 0.73, 1.2, 0.27, 6.67]"
74,2008,Billabong Pipeline Masters,Round 3,Heat 6 ,Kieren Perrow,"[0.5, 0.83, 2.0, 0.8, 1.7, 0.57, 8.0, 6.83, 1.53]"
75,2008,Billabong Pipeline Masters,Round 3,Heat 6 ,Taylor Knox,"[1.43, 0.7, 5.0, 5.5]"
76,2008,Billabong Pipeline Masters,Round 3,Heat 7 ,Aritz Aranburu,"[3.67, 6.17, 5.33, 1.83]"
77,2008,Billabong Pipeline Masters,Round 3,Heat 7 ,Bobby Martinez,"[1.0, 1.27, 2.5, 1.13, 4.1, 1.07]"
78,2008,Billabong Pipeline Masters,Round 3,Heat 8 ,Jamie O'Brien,"[0.33, 5.67, 2.67, 3.87, 7.83, 7.77, 7.53, 8.67, 1.53, 7.0, 0.93]"
79,2008,Billabong Pipeline Masters,Round 3,Heat 8 ,Jeremy Flores,"[5.83, 0.3, 3.83, 2.83, 0.5, 0.6, 1.33, 0.9, 4.03, 1.4]"
80,2008,Billabong Pipeline Masters,Round 3,Heat 9 ,Adrian Buchan,"[0.33, 2.67, 1.43, 5.43, 1.93, 8.43, 9.83, 6.83, 1.87]"
81,2008,Billabong Pipeline Masters,Round 3,Heat 9 ,Daniel Wills,"[5.0, 0.77, 0.9, 0.67, 8.67, 9.27, 1.43]"
82,2008,Billabong Pipeline Masters,Round 3,Heat 10 ,Adriano de Souza,"[5.5, 0.9, 8.33]"
83,2008,Billabong Pipeline Masters,Round 3,Heat 10 ,Kekoa Bacalso,"[0.23, 7.33, 1.0, 4.83, 2.0]"
84,2008,Billabong Pipeline Masters,Round 3,Heat 11 ,Tom Whitaker,"[1.5, 7.0, 8.67, 1.1, 1.0, 7.57, 1.73]"
85,2008,Billabong Pipeline Masters,Round 3,Heat 11 ,Bruce Irons,"[5.67, 1.67, 1.1, 9.6, 6.5]"
86,2008,Billabong Pipeline Masters,Round 3,Heat 12 ,Kamalei Alexander,"[1.0, 6.17, 6.33, 1.0, 6.23, 1.1]"
87,2008,Billabong Pipeline Masters,Round 3,Heat 12 ,Taj Burrow,"[0.4, 1.83, 7.17, 1.57, 0.7, 1.07, 0.67, 0.27, 0.53]"
88,2008,Billabong Pipeline Masters,Round 3,Heat 13 ,Chris Ward,"[5.33, 1.17, 3.83, 1.0, 9.77, 4.43, 1.43, 7.5]"
89,2008,Billabong Pipeline Masters,Round 3,Heat 13 ,Kai Otton,"[1.17, 1.07, 0.2, 6.5, 7.33]"
90,2008,Billabong Pipeline Masters,Round 3,Heat 14 ,Bede Durbidge,"[5.0, 1.17, 8.93, 1.3]"
91,2008,Billabong Pipeline Masters,Round 3,Heat 14 ,Shane Dorian,"[3.0, 9.63, 2.57]"
92,2008,Billabong Pipeline Masters,Round 3,Heat 14 ,Gregoire Sylvain,"[3.0, 9.63]"
93,2008,Billabong Pipeline Masters,Round 3,Heat 15 ,Evan Valiere,"[2.33, 0.67, 9.0, 1.83, 9.13, 1.8]"
94,2008,Billabong Pipeline Masters,Round 3,Heat 15 ,C.J. Hobgood,"[8.33, 1.0, 0.83, 6.0, 8.27, 1.87, 1.7, 1.37]"
95,2008,Billabong Pipeline Masters,Round 3,Heat 16 ,Andy Irons,"[1.67, 1.43, 0.2, 4.5, 9.87]"
96,2008,Billabong Pipeline Masters,Round 3,Heat 16 ,Dean Morrison,"[1.17, 0.5, 0.53, 6.0, 7.17, 1.67]"
97,2008,Billabong Pipeline Masters,Round 4,Heat 1 ,Luke Stedman,"[4.67, 1.23, 8.0, 1.73, 0.77]"
98,2008,Billabong Pipeline Masters,Round 4,Heat 1 ,Marcus Hickman,"[1.67, 1.6, 1.63, 2.6, 9.6, 2.3, 0.73]"
99,2008,Billabong Pipeline Masters,Round 4,Heat 2 ,Tim Reyes,"[4.33, 8.33]"
100,2008,Billabong Pipeline Masters,Round 4,Heat 2 ,Joel Parkinson,"[5.33, 1.17, 0.67, 6.5]"
101,2008,Billabong Pipeline Masters,Round 4,Heat 3 ,Kelly Slater,"[1.7, 3.5, 8.17, 1.8, 9.63, 9.77, 0.93]"
102,2008,Billabong Pipeline Masters,Round 4,Heat 3 ,Kieren Perrow,"[1.5, 1.1, 1.63, 0.2, 1.07, 6.33, 0.3]"
103,2008,Billabong Pipeline Masters,Round 4,Heat 4 ,Jamie O'Brien,"[4.5, 5.83, 1.67, 1.0]"
104,2008,Billabong Pipeline Masters,Round 4,Heat 4 ,Aritz Aranburu,"[0.93, 2.17, 4.5, 1.33, 1.27]"
105,2008,Billabong Pipeline Masters,Round 4,Heat 5 ,Adrian Buchan,"[2.0, 3.67, 6.67, 0.23, 9.1, 1.4]"
106,2008,Billabong Pipeline Masters,Round 4,Heat 5 ,Adriano de Souza,"[4.33, 4.83, 6.73]"
107,2008,Billabong Pipeline Masters,Round 4,Heat 6 ,Kamalei Alexander,"[6.0, 1.83, 4.17]"
108,2008,Billabong Pipeline Masters,Round 4,Heat 6 ,Tom Whitaker,"[7.0, 0.9, 1.67, 2.4, 0.93, 1.3]"
109,2008,Billabong Pipeline Masters,Round 4,Heat 7 ,Chris Ward,"[6.0, 0.5, 2.17, 1.5, 1.83, 3.23, 7.43]"
110,2008,Billabong Pipeline Masters,Round 4,Heat 7 ,Bede Durbidge,"[2.73, 6.83, 1.27, 1.87]"
111,2008,Billabong Pipeline Masters,Round 4,Heat 8 ,Andy Irons,"[8.83, 0.9, 0.87, 2.0, 9.0]"
112,2008,Billabong Pipeline Masters,Round 4,Heat 8 ,Evan Valiere,"[4.83, 1.67, 2.23, 2.17, 3.6, 2.63]"
113,2008,Billabong Pipeline Masters,Quarterfinal,Heat 1 ,Tim Reyes,"[8.17, 2.33, 8.0]"
114,2008,Billabong Pipeline Masters,Quarterfinal,Heat 1 ,Luke Stedman,"[1.33, 0.23, 1.67, 1.1, 5.0]"
115,2008,Billabong Pipeline Masters,Quarterfinal,Heat 2 ,Kelly Slater,"[9.63, 9.0, 0.2, 8.27, 3.17]"
116,2008,Billabong Pipeline Masters,Quarterfinal,Heat 2 ,Jamie O'Brien,"[1.0, 1.73, 1.83, 6.67, 4.17, 5.17]"
117,2008,Billabong Pipeline Masters,Quarterfinal,Heat 3 ,Adrian Buchan,"[2.5, 4.83, 8.0, 6.33, 1.77, 0.57]"
118,2008,Billabong Pipeline Masters,Quarterfinal,Heat 3 ,Kamalei Alexander,"[0.5, 1.17, 1.5]"
119,2008,Billabong Pipeline Masters,Quarterfinal,Heat 4 ,Chris Ward,"[3.67, 0.5, 4.33, 3.73, 0.57]"
120,2008,Billabong Pipeline Masters,Quarterfinal,Heat 4 ,Andy Irons,"[1.0, 0.73, 0.53, 2.33, 2.43, 5.0]"
121,2008,Billabong Pipeline Masters,Semifinal,Heat 1 ,Kelly Slater,"[1.5, 2.17, 3.67, 0.5, 0.73, 9.0, 10.0, 1.17]"
122,2008,Billabong Pipeline Masters,Semifinal,Heat 1 ,Tim Reyes,"[2.07, 2.57, 6.5, 9.1, 5.67]"
123,2008,Billabong Pipeline Masters,Semifinal,Heat 2 ,Chris Ward,"[6.83, 1.13, 1.23, 9.63, 4.5, 1.5]"
124,2008,Billabong Pipeline Masters,Semifinal,Heat 2 ,Adrian Buchan,"[4.33, 1.0, 1.43, 1.4, 3.5, 5.83, 2.67, 0.2]"
125,2008,Billabong Pipeline Masters,Final,Heat 1 ,Kelly Slater,"[1.4, 2.0, 7.17, 0.73, 1.1, 1.0, 6.83]"
126,2008,Billabong Pipeline Masters,Final,Heat 1 ,Chris Ward,"[0.87, 2.33, 3.5, 3.73, 0.67]"
0,2009,Billabong Pipeline Masters,Round 2,Heat 1 ,Liam McNamara,"[2.77, 5.17]"
1,2009,Billabong Pipeline Masters,Round 2,Heat 1 ,Chris Davidson,"[0.67, 3.33, 3.5, 0.6, 1.67]"
2,2009,Billabong Pipeline Masters,Round 2,Heat 2 ,Roy Powers,"[4.83, 3.67, 1.93, 5.43]"
3,2009,Billabong Pipeline Masters,Round 2,Heat 2 ,Gabe Kling,"[2.27, 4.17, 1.0, 4.57, 4.83, 0.77, 2.2, 5.23]"
4,2009,Billabong Pipeline Masters,Round 2,Heat 3 ,Phillip MacDonald,"[5.0, 3.5, 0.33, 1.6, 2.0, 0.2, 5.4, 4.43]"
5,2009,Billabong Pipeline Masters,Round 2,Heat 3 ,Greg Emslie,"[0.5, 1.67, 1.43, 1.83, 0.83, 2.0, 1.17]"
6,2009,Billabong Pipeline Masters,Round 2,Heat 4 ,Kekoa Bacalso,"[9.33, 2.67, 2.37, 1.1]"
7,2009,Billabong Pipeline Masters,Round 2,Heat 4 ,Mason Ho,"[1.0, 1.43, 1.8, 6.5, 4.17, 3.73]"
8,2009,Billabong Pipeline Masters,Round 2,Heat 5 ,Bruce Irons,"[7.17, 8.5, 1.6, 2.9, 2.7]"
9,2009,Billabong Pipeline Masters,Round 2,Heat 5 ,Tim Reyes,"[2.5, 9.6, 1.9, 4.33, 3.3]"
10,2009,Billabong Pipeline Masters,Round 2,Heat 6 ,Shane Dorian,"[1.17, 3.0, 8.17, 2.5]"
11,2009,Billabong Pipeline Masters,Round 2,Heat 6 ,Tiago Pires,"[0.4, 6.0, 1.67, 1.07, 2.33, 1.63]"
12,2009,Billabong Pipeline Masters,Round 2,Heat 7 ,Mikael Picon,"[1.4, 9.83, 8.83, 9.93, 1.67]"
13,2009,Billabong Pipeline Masters,Round 2,Heat 7 ,Josh Kerr,"[5.5, 6.83, 1.5, 2.0, 9.4, 7.33, 0.83, 0.77, 2.03]"
14,2009,Billabong Pipeline Masters,Round 2,Heat 8 ,Torrey Meister,"[2.83, 1.83, 1.67, 2.27, 6.5, 1.7, 8.33]"
15,2009,Billabong Pipeline Masters,Round 2,Heat 8 ,Kai Otton,"[0.9, 0.5, 7.67, 1.1, 0.43, 0.63, 1.63, 1.5, 3.17, 6.33]"
16,2009,Billabong Pipeline Masters,Round 2,Heat 9 ,Dean Morrison,"[1.0, 7.33, 1.83, 8.0, 2.57, 7.27, 8.93]"
17,2009,Billabong Pipeline Masters,Round 2,Heat 9 ,Sion Milosky,"[1.83, 1.1, 1.87, 6.5, 1.7]"
18,2009,Billabong Pipeline Masters,Round 2,Heat 10 ,Chris Ward,"[7.17, 6.0, 4.43, 8.33, 3.0, 2.1]"
19,2009,Billabong Pipeline Masters,Round 2,Heat 10 ,Aritz Aranburu,"[4.17, 8.83, 5.83]"
20,2009,Billabong Pipeline Masters,Round 2,Heat 11 ,Flynn Novak,"[1.83, 0.67, 0.3, 3.33, 0.53, 0.93, 5.33, 0.83, 2.4, 2.53, 5.5, 3.0, 8.67]"
21,2009,Billabong Pipeline Masters,Round 2,Heat 11 ,Michel Bourez,"[1.73, 1.17, 5.17, 1.23, 0.23, 2.3, 6.67]"
22,2009,Billabong Pipeline Masters,Round 2,Heat 12 ,John John Florence,"[0.67, 1.67, 2.83, 7.67, 6.0, 7.0, 9.43, 7.53, 7.2, 9.47, 3.0]"
23,2009,Billabong Pipeline Masters,Round 2,Heat 12 ,Heitor Alves,"[1.33, 0.73, 0.8, 1.37, 1.87]"
24,2009,Billabong Pipeline Masters,Round 2,Heat 13 ,Gavin Gillette,"[0.73, 0.7, 0.23, 1.03, 2.07, 1.67, 5.83, 1.77, 5.93, 8.27, 1.9]"
25,2009,Billabong Pipeline Masters,Round 2,Heat 13 ,Mick Campbell,"[1.33, 0.6, 2.17, 1.37, 1.23, 6.67, 2.3, 1.53]"
26,2009,Billabong Pipeline Masters,Round 2,Heat 14 ,Dayyan Neve,"[1.5, 5.83, 1.8, 8.33]"
27,2009,Billabong Pipeline Masters,Round 2,Heat 14 ,Tim Boal,"[7.5, 4.83, 1.2, 1.93, 5.67]"
28,2009,Billabong Pipeline Masters,Round 2,Heat 15 ,Hank Gaskell,"[2.83, 0.2, 0.77, 5.17, 2.23, 8.57, 2.1, 1.83, 7.87]"
29,2009,Billabong Pipeline Masters,Round 2,Heat 15 ,Ben Dunn,"[1.5, 5.0, 7.67, 8.0, 2.07, 1.0]"
30,2009,Billabong Pipeline Masters,Round 2,Heat 16 ,Andy Irons,"[2.0, 3.33, 1.37, 3.27, 9.07, 1.73, 0.3, 0.3, 9.33, 2.23, 0.93, 1.0]"
31,2009,Billabong Pipeline Masters,Round 2,Heat 16 ,Drew Courtney,"[0.27, 0.5, 1.97, 1.5, 2.1, 6.67, 1.57, 3.07, 1.33, 2.47]"
32,2009,Billabong Pipeline Masters,Round 1,Heat 1 ,Gavin Gillette,"[0.67, 5.17, 1.5, 1.07, 1.7, 0.37, 1.27, 7.0, 8.5]"
33,2009,Billabong Pipeline Masters,Round 1,Heat 1 ,Jihad Khodr,"[3.5, 7.83, 3.17]"
34,2009,Billabong Pipeline Masters,Round 1,Heat 2 ,Gabe Kling,"[2.5, 1.93, 8.67, 1.87, 1.07, 0.27, 1.57]"
35,2009,Billabong Pipeline Masters,Round 1,Heat 2 ,Kalani Chapman,"[2.17, 3.5, 4.5, 0.47, 2.1, 5.67, 3.83, 1.83]"
36,2009,Billabong Pipeline Masters,Round 1,Heat 3 ,Andy Irons,"[0.33, 9.17, 6.5, 3.0, 2.37, 2.77]"
37,2009,Billabong Pipeline Masters,Round 1,Heat 3 ,Marcus Hickman,"[0.33, 4.67, 7.83, 2.47, 2.33, 3.1]"
38,2009,Billabong Pipeline Masters,Round 1,Heat 4 ,Aritz Aranburu,"[2.0, 5.0, 4.67, 4.27, 8.17, 1.5]"
39,2009,Billabong Pipeline Masters,Round 1,Heat 4 ,Dusty Payne,"[1.4, 6.33, 3.93, 6.63, 2.9]"
40,2009,Billabong Pipeline Masters,Round 1,Heat 5 ,Liam McNamara,"[1.0, 6.67]"
41,2009,Billabong Pipeline Masters,Round 1,Heat 5 ,Nathaniel Curran,"[3.67, 1.67, 0.5, 1.47, 1.77, 3.17, 0.43, 0.5, 3.67]"
42,2009,Billabong Pipeline Masters,Round 1,Heat 6 ,Hank Gaskell,"[5.67, 6.33, 2.17, 2.27, 3.83]"
43,2009,Billabong Pipeline Masters,Round 1,Heat 6 ,David Weare,"[4.0, 4.73, 1.17]"
44,2009,Billabong Pipeline Masters,Round 1,Heat 7 ,Bruce Irons,"[1.83, 6.67, 2.1, 5.67]"
45,2009,Billabong Pipeline Masters,Round 1,Heat 7 ,Reef McIntosh,"[3.83, 7.83, 2.67, 3.27]"
46,2009,Billabong Pipeline Masters,Round 1,Heat 8 ,Torrey Meister,"[4.67, 8.5, 8.33, 1.4, 1.73, 1.1]"
47,2009,Billabong Pipeline Masters,Round 1,Heat 8 ,Nic Muscroft,"[1.67, 2.23, 6.67, 0.6, 1.7, 0.57]"
48,2009,Billabong Pipeline Masters,Round 1,Heat 9 ,Mikael Picon,"[3.83, 5.17, 3.07, 3.3, 5.33]"
49,2009,Billabong Pipeline Masters,Round 1,Heat 9 ,Manoa Drollet,"[2.0, 2.93, 1.33, 1.53, 2.83, 7.0]"
50,2009,Billabong Pipeline Masters,Round 1,Heat 10 ,Shane Dorian,"[5.83, 7.17, 9.5]"
51,2009,Billabong Pipeline Masters,Round 1,Heat 10 ,Kamalei Alexander,"[2.5, 4.83]"
52,2009,Billabong Pipeline Masters,Round 1,Heat 11 ,Dayyan Neve,"[0.27, 6.5, 1.73, 5.83, 4.67, 6.93, 0.77]"
53,2009,Billabong Pipeline Masters,Round 1,Heat 11 ,Jonah Morgan,"[3.17, 2.6, 2.87, 2.1, 3.67]"
54,2009,Billabong Pipeline Masters,Round 1,Heat 12 ,Flynn Novak,"[3.83, 3.17, 7.33, 2.0, 1.8, 7.33, 9.07]"
55,2009,Billabong Pipeline Masters,Round 1,Heat 12 ,Luke Stedman,"[7.67, 4.67, 1.67]"
56,2009,Billabong Pipeline Masters,Round 1,Heat 13 ,Sion Milosky,"[0.5, 1.4, 8.67, 1.5, 4.17, 8.33, 7.33]"
57,2009,Billabong Pipeline Masters,Round 1,Heat 13 ,Dustin Barca,"[0.73, 0.7, 5.33, 0.67, 7.33, 6.7]"
58,2009,Billabong Pipeline Masters,Round 1,Heat 14 ,John John Florence,"[6.0, 1.97, 1.5, 5.73, 8.5, 8.7, 1.6, 1.9, 2.6, 2.0]"
59,2009,Billabong Pipeline Masters,Round 1,Heat 14 ,Danny Fuller,"[2.5, 1.83, 7.0, 2.07, 0.9, 4.33]"
60,2009,Billabong Pipeline Masters,Round 1,Heat 15 ,Mason Ho,"[2.17, 3.07, 1.93, 7.33, 2.77, 8.5, 1.17, 0.43]"
61,2009,Billabong Pipeline Masters,Round 1,Heat 15 ,Jay Thompson,"[2.33, 7.17, 1.57, 1.83, 1.43, 1.97, 2.2]"
62,2009,Billabong Pipeline Masters,Round 1,Heat 16 ,Phillip MacDonald,"[5.17, 2.83, 2.0, 6.83, 5.83]"
63,2009,Billabong Pipeline Masters,Round 1,Heat 16 ,Jamie O'Brien,"[0.93, 8.5, 1.4, 1.83]"
64,2009,Billabong Pipeline Masters,Round 3,Heat 1 ,Dean Morrison,"[1.33, 2.33, 8.0, 1.37, 8.67, 7.5]"
65,2009,Billabong Pipeline Masters,Round 3,Heat 1 ,Adrian Buchan,"[4.17, 0.4, 1.93, 2.43, 1.97]"
66,2009,Billabong Pipeline Masters,Round 3,Heat 2 ,Mick Fanning,"[1.5, 4.5, 1.67, 7.83, 9.57, 8.0]"
67,2009,Billabong Pipeline Masters,Round 3,Heat 2 ,Torrey Meister,"[2.03, 1.1, 2.27, 2.83, 3.43]"
