,year,event,round,heat,name,scores
57,2019,Corona Open J-Bay,Round of 32,Heat 5 Watch replay,Adriano de Souza,"[4.5, 4.53, 3.0, 5.07, 3.37, 3.4, 4.73, 0.5]"
58,2019,Corona Open J-Bay,Round of 32,Heat 6 Watch replay,Deivid Silva,"[0.37, 0.3, 1.43, 6.5, 6.0, 0.3, 5.03, 6.93, 2.8]"
59,2019,Corona Open J-Bay,Round of 32,Heat 6 Watch replay,Jeremy Flores,"[0.23, 3.83, 0.23, 0.2, 1.8, 3.73, 2.23, 0.5, 1.5, 7.0, 4.7, 3.57]"
60,2019,Corona Open J-Bay,Round of 32,Heat 7 Watch replay,Ezekiel Lau,"[0.3, 5.17, 0.37, 0.33, 6.43]"
61,2019,Corona Open J-Bay,Round of 32,Heat 7 Watch replay,Julian Wilson,"[2.33, 2.87, 4.83, 5.73, 1.0, 0.2]"
62,2019,Corona Open J-Bay,Round of 32,Heat 8 Watch replay,Adrian Buchan,"[7.67, 7.07, 0.27, 1.43, 2.5, 2.47]"
63,2019,Corona Open J-Bay,Round of 32,Heat 8 Watch replay,Conner Coffin,"[5.83, 0.37, 5.03]"
64,2019,Corona Open J-Bay,Round of 32,Heat 9 Watch replay,Filipe Toledo,"[7.67, 0.5, 7.1, 2.8, 3.2]"
65,2019,Corona Open J-Bay,Round of 32,Heat 9 Watch replay,Michael February,"[3.83, 0.3, 5.17, 5.23, 5.0, 1.77]"
66,2019,Corona Open J-Bay,Round of 32,Heat 10 Watch replay,Willian Cardoso,"[1.57, 4.87, 0.37, 4.63, 0.2, 7.1, 6.93]"
67,2019,Corona Open J-Bay,Round of 32,Heat 10 Watch replay,Michael Rodrigues,"[4.27, 4.1, 6.33, 5.77, 2.23, 3.0, 0.77]"
68,2019,Corona Open J-Bay,Round of 32,Heat 11 Watch replay,Sebastian Zietz,"[2.0, 5.87, 0.5, 1.5, 5.23, 3.9]"
69,2019,Corona Open J-Bay,Round of 32,Heat 11 Watch replay,Wade Carmichael,"[6.17, 5.33, 3.1, 3.23]"
70,2019,Corona Open J-Bay,Round of 32,Heat 12 Watch replay,Michel Bourez,"[1.37, 6.0, 5.83, 6.17, 3.2, 6.93, 6.67]"
71,2019,Corona Open J-Bay,Round of 32,Heat 12 Watch replay,Ricardo Christie,"[1.5, 6.6, 5.9, 6.1, 6.23, 4.4]"
72,2019,Corona Open J-Bay,Round of 32,Heat 13 Watch replay,Kanoa Igarashi,"[6.17, 4.67, 2.0, 7.2]"
73,2019,Corona Open J-Bay,Round of 32,Heat 13 Watch replay,Frederico Morais,"[3.07, 1.5, 4.83, 4.8, 6.8, 6.7]"
74,2019,Corona Open J-Bay,Round of 32,Heat 14 Watch replay,Peterson Crisanto,"[7.17, 3.83, 6.33, 4.23, 0.3]"
75,2019,Corona Open J-Bay,Round of 32,Heat 14 Watch replay,Seth Moniz,"[5.83, 5.27, 0.87, 2.27, 5.83, 5.53]"
76,2019,Corona Open J-Bay,Round of 32,Heat 15 Watch replay,Kelly Slater,"[6.0, 4.83, 3.93, 0.73, 4.73, 1.5, 2.0, 6.77, 1.23, 6.8]"
77,2019,Corona Open J-Bay,Round of 32,Heat 15 Watch replay,Caio Ibelli,"[3.67, 0.2, 1.0, 5.77, 3.17, 0.77, 0.5, 4.8, 0.2, 0.53, 6.13]"
78,2019,Corona Open J-Bay,Round of 32,Heat 16 Watch replay,Italo Ferreira,"[0.27, 2.67, 1.67, 4.5, 6.93, 5.17, 6.33, 1.63]"
79,2019,Corona Open J-Bay,Round of 32,Heat 16 Watch replay,Jack Freestone,"[4.93, 0.3, 1.6, 2.43, 4.77, 2.43]"
80,2019,Corona Open J-Bay,Round of 16,Heat 1 Watch replay,Owen Wright,"[4.0, 7.37, 7.93, 4.77]"
81,2019,Corona Open J-Bay,Round of 16,Heat 1 Watch replay,Jordy Smith,"[7.17, 3.0, 7.53, 2.53]"
82,2019,Corona Open J-Bay,Round of 16,Heat 2 Watch replay,Gabriel Medina,"[0.3, 0.6, 1.93, 1.87, 5.97, 6.97]"
83,2019,Corona Open J-Bay,Round of 16,Heat 2 Watch replay,Ryan Callinan,"[5.67, 0.7, 2.5, 6.0, 5.17]"
84,2019,Corona Open J-Bay,Round of 16,Heat 3 Watch replay,Kolohe Andino,"[5.5, 0.23, 0.27, 6.83, 5.87, 1.43, 5.9]"
85,2019,Corona Open J-Bay,Round of 16,Heat 3 Watch replay,Deivid Silva,"[3.17, 6.17, 3.33, 0.7, 5.97]"
86,2019,Corona Open J-Bay,Round of 16,Heat 4 Watch replay,Adrian Buchan,"[6.33, 5.43, 5.53, 3.57, 7.1]"
87,2019,Corona Open J-Bay,Round of 16,Heat 4 Watch replay,Ezekiel Lau,"[4.17, 0.2, 5.33, 4.6, 7.67, 1.87]"
88,2019,Corona Open J-Bay,Round of 16,Heat 5 Watch replay,Filipe Toledo,"[7.0, 0.8]"
89,2019,Corona Open J-Bay,Round of 16,Heat 5 Watch replay,Willian Cardoso,"[0.43, 5.5, 0.43, 5.83, 0.77, 4.43]"
90,2019,Corona Open J-Bay,Round of 16,Heat 6 Watch replay,Sebastian Zietz,"[7.83, 3.33, 0.73, 6.0, 5.63, 1.07]"
91,2019,Corona Open J-Bay,Round of 16,Heat 6 Watch replay,Michel Bourez,"[1.43, 6.17, 4.07, 5.27, 1.63]"
92,2019,Corona Open J-Bay,Round of 16,Heat 7 Watch replay,Kanoa Igarashi,"[1.0, 1.23, 0.43]"
93,2019,Corona Open J-Bay,Round of 16,Heat 7 Watch replay,Peterson Crisanto,"[1.5, 5.5, 6.23, 0.8, 0.93]"
94,2019,Corona Open J-Bay,Round of 16,Heat 8 Watch replay,Italo Ferreira,"[7.33, 4.17, 6.73, 6.27]"
95,2019,Corona Open J-Bay,Round of 16,Heat 8 Watch replay,Kelly Slater,"[0.57, 0.3, 0.83, 5.1, 1.7, 7.1, 1.33, 1.57, 0.57]"
96,2019,Corona Open J-Bay,Quarterfinals,Heat 1 ,Gabriel Medina,"[0.3, 6.67, 0.43, 5.23, 0.37, 1.8]"
97,2019,Corona Open J-Bay,Quarterfinals,Heat 1 ,Owen Wright,"[0.87, 3.67, 1.57, 4.83, 6.83, 7.77]"
98,2019,Corona Open J-Bay,Quarterfinals,Heat 2 Watch replay,Kolohe Andino,"[0.93, 7.5, 4.5, 1.0, 0.5, 6.0, 6.7, 7.93]"
99,2019,Corona Open J-Bay,Quarterfinals,Heat 2 Watch replay,Adrian Buchan,"[7.17, 6.93, 5.9, 1.93, 3.77]"
100,2019,Corona Open J-Bay,Quarterfinals,Heat 3 Watch replay,Filipe Toledo,"[5.67, 4.83, 0.9, 0.43, 6.5, 0.77]"
101,2019,Corona Open J-Bay,Quarterfinals,Heat 3 Watch replay,Sebastian Zietz,"[6.4, 3.67, 1.0, 2.17]"
102,2019,Corona Open J-Bay,Quarterfinals,Heat 4 Watch replay,Italo Ferreira,"[6.5, 7.03, 6.2]"
103,2019,Corona Open J-Bay,Quarterfinals,Heat 4 Watch replay,Kanoa Igarashi,"[1.13, 6.77, 5.6, 2.17, 0.27, 0.23, 0.33, 1.0]"
104,2019,Corona Open J-Bay,Semifinals,Heat 1 Watch replay,Gabriel Medina,"[0.2, 6.23, 2.27, 2.93, 5.03, 3.0]"
105,2019,Corona Open J-Bay,Semifinals,Heat 1 Watch replay,Kolohe Andino,"[6.5, 4.83, 3.83, 0.87, 1.5, 0.87, 0.3, 7.5, 2.27, 0.5, 1.5]"
106,2019,Corona Open J-Bay,Semifinals,Heat 2 Watch replay,Italo Ferreira,"[2.67, 7.67, 0.27, 5.0]"
107,2019,Corona Open J-Bay,Semifinals,Heat 2 Watch replay,Filipe Toledo,[5.0]
108,2019,Corona Open J-Bay,Final,Heat 1 Watch replay,Gabriel Medina,"[2.17, 0.5, 3.17, 0.23, 0.4, 5.0, 2.17]"
109,2019,Corona Open J-Bay,Final,Heat 1 Watch replay,Italo Ferreira,"[5.5, 7.67, 2.5]"
0,2019,Tahiti Pro Teahupo'o,Elimination Round,Heat 1 Watch replay,Sebastian Zietz,"[7.33, 6.0, 1.53, 7.07]"
1,2019,Tahiti Pro Teahupo'o,Elimination Round,Heat 1 Watch replay,Jordy Smith,"[2.5, 3.83, 0.97, 5.0, 6.87, 1.1]"
2,2019,Tahiti Pro Teahupo'o,Elimination Round,Heat 1 Watch replay,Matahi Drollet,"[2.5, 1.07, 0.63, 1.23, 6.5, 3.07]"
3,2019,Tahiti Pro Teahupo'o,Elimination Round,Heat 2 Watch replay,Ryan Callinan,"[1.3, 5.67, 6.83]"
4,2019,Tahiti Pro Teahupo'o,Elimination Round,Heat 2 Watch replay,Caio Ibelli,"[1.0, 0.93, 1.0, 4.17, 4.57, 0.2]"
5,2019,Tahiti Pro Teahupo'o,Elimination Round,Heat 2 Watch replay,Tyler Newton,"[0.97, 3.17, 1.27, 3.4]"
6,2019,Tahiti Pro Teahupo'o,Elimination Round,Heat 3 Watch replay,Peterson Crisanto,"[3.33, 1.13, 1.37, 1.2]"
7,2019,Tahiti Pro Teahupo'o,Elimination Round,Heat 3 Watch replay,Michel Bourez,"[4.17, 5.0, 1.1, 1.4, 6.0, 5.33]"
8,2019,Tahiti Pro Teahupo'o,Elimination Round,Heat 3 Watch replay,Frederico Morais,"[0.87, 1.37, 0.37, 1.27, 4.67, 2.0, 0.73, 5.5, 0.3]"
9,2019,Tahiti Pro Teahupo'o,Elimination Round,Heat 4 Watch replay,Conner Coffin,"[6.67, 3.67, 4.17, 1.4, 7.1]"
10,2019,Tahiti Pro Teahupo'o,Elimination Round,Heat 4 Watch replay,Jesse Mendes,"[5.0, 4.6, 4.93, 4.4, 1.0]"
11,2019,Tahiti Pro Teahupo'o,Elimination Round,Heat 4 Watch replay,Michael Rodrigues,"[2.83, 0.5, 2.93, 3.73, 2.4, 2.07, 0.43]"
12,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 1 Watch replay,Soli Bailey,"[5.5, 4.0, 0.27, 2.83, 0.63, 1.2, 0.7]"
13,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 1 Watch replay,Gabriel Medina,"[1.4, 0.67, 0.43, 0.93, 1.8, 4.33, 0.3, 1.37, 0.37, 1.1]"
14,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 1 Watch replay,Peterson Crisanto,[0.77]
15,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 2 Watch replay,Adrian Buchan,"[3.83, 7.67, 1.0]"
16,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 2 Watch replay,Jadson Andre,"[5.83, 4.07, 0.33, 0.3, 0.5, 1.47, 0.97, 1.17]"
17,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 2 Watch replay,Jordy Smith,"[0.5, 1.33, 1.4, 1.0, 0.93, 1.6]"
18,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 3 Watch replay,Kanoa Igarashi,"[1.23, 3.33, 0.27, 0.13, 0.43, 5.5, 3.23]"
19,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 3 Watch replay,Adriano de Souza,"[1.0, 0.87, 0.43, 4.0, 0.37, 1.5, 0.7]"
20,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 3 Watch replay,Caio Ibelli,"[0.5, 0.57, 2.83, 0.87, 0.5, 0.37, 0.1, 0.27, 0.2]"
21,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 4 Watch replay,Italo Ferreira,"[1.3, 0.73, 7.83, 1.27, 0.53, 0.77, 2.83, 0.93, 4.33]"
22,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 4 Watch replay,Kauli Vaast,"[0.43, 0.2, 0.77, 2.07, 0.17, 5.0, 0.7]"
23,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 4 Watch replay,Sebastian Zietz,"[0.63, 0.57]"
24,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 5 Watch replay,Joan Duru,"[3.77, 3.97, 0.77, 4.77, 4.6, 3.0, 0.5]"
25,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 5 Watch replay,Filipe Toledo,"[3.0, 4.17, 0.67, 2.33, 4.53, 3.67, 2.7]"
26,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 5 Watch replay,Tyler Newton,"[1.17, 1.87, 1.67, 0.77]"
27,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 6 Watch replay,Kolohe Andino,"[3.33, 3.1, 4.73, 0.5, 0.6, 7.0]"
28,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 6 Watch replay,Yago Dora,"[0.5, 0.87, 5.17, 3.4, 0.5, 0.93, 1.0, 0.43, 0.43, 5.53, 5.67]"
29,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 6 Watch replay,Matahi Drollet,"[2.83, 2.73, 1.37, 0.8]"
30,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 7 ,Kelly Slater,"[0.67, 3.57, 0.83, 1.0, 5.83, 4.8]"
31,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 7 ,Deivid Silva,"[0.67, 3.83, 4.93, 1.0, 3.53, 1.67, 0.43, 0.5]"
32,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 7 ,Frederico Morais,"[1.5, 0.37, 3.77, 1.33, 0.5, 4.23, 0.7, 0.63, 1.6, 1.57]"
33,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 8 Watch replay,Ricardo Christie,"[6.0, 2.0, 3.23, 3.9, 4.23]"
34,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 8 Watch replay,Willian Cardoso,"[2.17, 5.27, 0.43, 0.4, 3.67, 3.57, 4.4, 4.33, 0.5]"
35,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 8 Watch replay,Ryan Callinan,"[2.83, 0.37, 3.67, 1.0, 3.37, 3.87, 3.33, 2.63]"
36,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 9 Watch replay,Ezekiel Lau,"[4.5, 3.17, 3.27, 4.83, 6.33, 6.33, 0.93]"
37,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 9 Watch replay,Julian Wilson,"[1.23, 2.73, 0.3, 0.5, 5.67, 1.23, 0.57, 3.37, 0.63, 5.93, 0.93]"
38,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 9 Watch replay,Michael Rodrigues,"[1.5, 0.6, 3.03, 3.63, 1.8, 3.53, 4.77, 4.57, 1.67]"
39,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 10 Watch replay,Griffin Colapinto,"[1.07, 0.43, 5.67, 2.93, 4.83, 1.23, 1.93, 0.77]"
40,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 10 Watch replay,Jeremy Flores,"[3.5, 4.17, 4.0, 4.6, 1.6]"
41,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 10 Watch replay,Michel Bourez,"[0.7, 1.43, 3.17, 3.73, 0.5, 2.67, 0.73, 1.3, 2.6]"
42,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 11 Watch replay,Owen Wright,"[5.83, 1.07, 5.0, 5.5, 4.77]"
43,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 11 Watch replay,Wade Carmichael,"[2.33, 3.83, 0.63, 2.27, 1.43, 2.6, 5.53, 0.87, 1.03]"
44,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 11 Watch replay,Jesse Mendes,"[2.83, 0.83, 3.43, 0.73, 0.8]"
45,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 12 Watch replay,Seth Moniz,"[5.93, 1.77, 5.77, 0.33, 0.5, 1.0, 2.57, 3.87]"
46,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 12 Watch replay,Jack Freestone,"[5.83, 2.33, 3.5, 4.3]"
47,2019,Tahiti Pro Teahupo'o,Seeding Round,Heat 12 Watch replay,Conner Coffin,"[1.0, 0.5, 4.67, 0.5, 0.3, 4.43, 5.0, 0.5]"
48,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 1 Watch replay,Jadson Andre,"[1.5, 3.83, 5.83, 1.0, 5.17, 6.33]"
49,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 1 Watch replay,Kanoa Igarashi,"[0.5, 0.7, 1.07, 3.83, 4.17, 4.83]"
50,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 2 Watch replay,Deivid Silva,"[3.33, 1.7, 2.9, 0.8, 3.93, 1.3, 6.17, 2.63]"
51,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 2 Watch replay,Adrian Buchan,"[1.07, 0.2, 2.17, 1.17, 0.93, 7.17, 0.23]"
52,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 3 Watch replay,Owen Wright,"[2.83, 1.6, 2.57, 3.7, 4.7, 5.33, 7.0, 5.73]"
53,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 3 Watch replay,Soli Bailey,"[1.6, 1.0, 1.73, 4.17, 4.43, 0.87, 1.53, 7.93]"
54,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 4 Watch replay,Michel Bourez,"[1.0, 0.5, 2.77, 0.37, 6.17, 3.67, 4.1, 1.93, 5.43]"
55,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 4 Watch replay,Sebastian Zietz,"[5.33, 4.93, 2.1, 2.73, 5.9, 5.13, 3.87, 4.27]"
56,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 5 Watch replay,Adriano de Souza,"[0.5, 4.83, 6.67, 1.93, 0.63, 5.0, 6.33]"
57,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 5 Watch replay,Italo Ferreira,"[3.83, 0.77, 1.33, 2.67, 3.1, 1.5, 0.93, 4.2, 7.67, 7.43]"
58,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 6 Watch replay,Joan Duru,"[6.33, 1.93, 2.83, 6.2, 5.1, 7.9, 0.83, 6.77]"
59,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 6 Watch replay,Willian Cardoso,"[0.5, 0.93]"
60,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 7 ,Jordy Smith,"[2.67, 2.07, 5.33, 2.7, 7.83, 5.17, 1.43, 5.37]"
61,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 7 ,Ricardo Christie,"[0.5, 1.17, 1.47, 6.27]"
62,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 8 Watch replay,Julian Wilson,"[0.27, 3.33, 0.5, 2.5, 1.5, 5.17, 4.27]"
63,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 8 Watch replay,Yago Dora,[5.27]
64,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 9 Watch replay,Kauli Vaast,"[6.67, 3.0, 5.1, 5.17, 7.83]"
65,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 9 Watch replay,Kolohe Andino,"[2.83, 2.77, 3.83, 5.33, 5.07, 5.83, 6.33, 1.4]"
66,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 10 Watch replay,Jeremy Flores,"[1.0, 0.57, 2.5, 5.5, 4.77, 3.93]"
67,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 10 Watch replay,Wade Carmichael,"[0.3, 1.57, 7.17, 0.57, 1.23]"
68,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 11 Watch replay,Griffin Colapinto,"[1.67, 3.67, 2.43, 6.5, 2.33, 5.5]"
69,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 11 Watch replay,Ryan Callinan,"[0.23, 2.5, 2.07, 3.17, 5.0, 7.67, 0.5, 6.33, 4.93, 6.4]"
70,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 12 Watch replay,Gabriel Medina,"[6.33, 7.0, 1.3, 7.03]"
71,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 12 Watch replay,Ezekiel Lau,"[2.5, 4.43, 1.57, 5.57]"
72,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 13 Watch replay,Filipe Toledo,"[0.47, 0.93, 3.43, 3.33, 2.4, 3.83]"
73,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 13 Watch replay,Jesse Mendes,"[0.83, 3.07, 2.87, 5.67, 5.4, 1.63, 5.37]"
74,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 14 Watch replay,Seth Moniz,"[5.77, 7.5, 5.43, 7.17, 6.93]"
75,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 14 Watch replay,Peterson Crisanto,"[2.17, 1.5, 5.33, 4.33, 1.07]"
76,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 15 Watch replay,Caio Ibelli,"[2.5, 6.6, 5.33, 4.9, 5.03]"
77,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 15 Watch replay,Conner Coffin,"[4.33, 0.2, 7.23, 7.77]"
78,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 16 Watch replay,Jack Freestone,"[7.23, 6.27]"
79,2019,Tahiti Pro Teahupo'o,Round of 32,Heat 16 Watch replay,Kelly Slater,"[1.0, 2.33, 6.5, 6.33, 0.4, 4.83, 7.7]"
80,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 1 Watch replay,Jadson Andre,"[5.67, 7.0, 5.33, 6.67, 1.43]"
81,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 1 Watch replay,Deivid Silva,"[4.67, 0.67, 0.87, 0.93, 7.17, 0.53]"
82,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 2 Watch replay,Owen Wright,"[0.93, 7.0, 7.0, 7.0]"
83,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 2 Watch replay,Michel Bourez,"[5.07, 0.57, 7.43]"
84,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 3 Watch replay,Adriano de Souza,"[5.33, 6.67, 6.07]"
85,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 3 Watch replay,Joan Duru,"[5.67, 1.5, 3.17, 1.4, 3.6, 1.57]"
86,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 4 Watch replay,Jordy Smith,"[5.67, 6.67, 6.87, 0.5]"
87,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 4 Watch replay,Julian Wilson,"[3.0, 7.83, 1.83]"
88,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 5 Watch replay,Jeremy Flores,"[1.5, 5.83, 3.0]"
89,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 5 Watch replay,Kauli Vaast,"[0.4, 6.33, 1.0, 7.33]"
90,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 6 Watch replay,Gabriel Medina,[]
91,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 6 Watch replay,Griffin Colapinto,"[1.67, 7.33, 1.6, 1.77]"
92,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 7 Watch replay,Seth Moniz,"[6.83, 6.83]"
93,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 7 Watch replay,Filipe Toledo,"[0.87, 2.33, 2.5, 3.67]"
94,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 8 Watch replay,Caio Ibelli,"[6.67, 5.0, 5.33, 2.1]"
95,2019,Tahiti Pro Teahupo'o,Round of 16,Heat 8 Watch replay,Jack Freestone,"[7.67, 1.1, 7.7]"
96,2019,Tahiti Pro Teahupo'o,Quarterfinals,Heat 1 Watch replay,Owen Wright,"[4.5, 5.67]"
97,2019,Tahiti Pro Teahupo'o,Quarterfinals,Heat 1 Watch replay,Jadson Andre,"[0.2, 1.6, 7.67, 0.2, 7.33]"
98,2019,Tahiti Pro Teahupo'o,Quarterfinals,Heat 2 Watch replay,Jordy Smith,"[0.5, 1.23, 4.83, 4.5]"
99,2019,Tahiti Pro Teahupo'o,Quarterfinals,Heat 2 Watch replay,Adriano de Souza,"[0.2, 3.17, 1.0, 1.37, 5.5]"
100,2019,Tahiti Pro Teahupo'o,Quarterfinals,Heat 3 Watch replay,Gabriel Medina,"[6.5, 4.5, 3.83, 1.5, 5.27]"
101,2019,Tahiti Pro Teahupo'o,Quarterfinals,Heat 3 Watch replay,Jeremy Flores,[2.5]
102,2019,Tahiti Pro Teahupo'o,Quarterfinals,Heat 4 Watch replay,Seth Moniz,"[1.0, 3.43, 6.67, 4.83, 6.83]"
103,2019,Tahiti Pro Teahupo'o,Quarterfinals,Heat 4 Watch replay,Caio Ibelli,"[0.97, 3.67, 1.27, 4.0, 1.8, 0.5]"
104,2019,Tahiti Pro Teahupo'o,Semifinals,Heat 1 Watch replay,Owen Wright,"[0.6, 7.17, 7.67, 3.43, 1.17]"
105,2019,Tahiti Pro Teahupo'o,Semifinals,Heat 1 Watch replay,Jordy Smith,"[2.33, 4.33, 6.33]"
106,2019,Tahiti Pro Teahupo'o,Semifinals,Heat 2 Watch replay,Gabriel Medina,"[0.37, 6.33, 4.0, 4.83]"
107,2019,Tahiti Pro Teahupo'o,Semifinals,Heat 2 Watch replay,Seth Moniz,"[1.5, 1.07, 2.0, 5.03, 0.8, 2.4]"
108,2019,Tahiti Pro Teahupo'o,Final,Heat 1 Watch replay,Owen Wright,"[1.5, 6.17, 4.6, 7.73, 2.5, 7.9]"
109,2019,Tahiti Pro Teahupo'o,Final,Heat 1 Watch replay,Gabriel Medina,"[0.5, 4.83, 0.43, 7.83, 7.1, 0.23]"
0,2019,Quiksilver Pro France,Elimination Round,Heat 1 Watch replay,Kolohe Andino,"[0.3, 1.6, 6.33, 1.27, 0.5, 3.33, 0.53]"
1,2019,Quiksilver Pro France,Elimination Round,Heat 1 Watch replay,Marco Mignot,"[4.33, 0.5, 0.93, 0.47, 1.73, 0.33]"
2,2019,Quiksilver Pro France,Elimination Round,Heat 1 Watch replay,Jadson Andre,"[0.93, 0.73, 0.5, 1.23, 0.3, 1.23, 0.37, 0.2]"
3,2019,Quiksilver Pro France,Elimination Round,Heat 2 Watch replay,Marc Lacomare,"[1.27, 2.1, 0.6]"
4,2019,Quiksilver Pro France,Elimination Round,Heat 2 Watch replay,Michel Bourez,"[0.3, 3.27, 0.5, 0.27, 4.67, 0.47]"
5,2019,Quiksilver Pro France,Elimination Round,Heat 2 Watch replay,Sebastian Zietz,"[2.67, 0.2, 0.43, 3.4, 0.77]"
6,2019,Quiksilver Pro France,Elimination Round,Heat 3 Watch replay,Soli Bailey,"[2.5, 1.83, 2.9, 0.37, 1.87, 1.23]"
7,2019,Quiksilver Pro France,Elimination Round,Heat 3 Watch replay,Caio Ibelli,"[0.37, 1.87, 0.93, 1.07, 2.13, 6.0, 2.43, 0.5, 0.77]"
8,2019,Quiksilver Pro France,Elimination Round,Heat 3 Watch replay,Deivid Silva,"[0.97, 1.53, 2.77]"
9,2019,Quiksilver Pro France,Elimination Round,Heat 4 Watch replay,Conner Coffin,"[0.2, 0.9, 5.17, 4.93, 0.5]"
10,2019,Quiksilver Pro France,Elimination Round,Heat 4 Watch replay,Wade Carmichael,"[1.0, 0.3, 3.77, 0.5, 5.03, 0.53]"
11,2019,Quiksilver Pro France,Elimination Round,Heat 4 Watch replay,Ricardo Christie,"[2.5, 3.83, 0.33]"
12,2019,Quiksilver Pro France,Seeding Round,Heat 1 Watch replay,Griffin Colapinto,"[6.0, 0.2, 2.0, 3.0, 6.5, 0.5, 2.07, 2.1]"
13,2019,Quiksilver Pro France,Seeding Round,Heat 1 Watch replay,Kanoa Igarashi,"[3.83, 1.5, 3.5, 0.77, 5.5, 6.4, 4.73]"
14,2019,Quiksilver Pro France,Seeding Round,Heat 1 Watch replay,Soli Bailey,"[0.77, 3.67, 0.77, 1.4, 4.4, 2.17, 3.4]"
15,2019,Quiksilver Pro France,Seeding Round,Heat 2 Watch replay,Italo Ferreira,"[6.17, 0.37, 1.17, 2.27, 3.5, 3.37, 5.77, 0.33]"
